catalog_source	assembly_accession	bioproject	biosample	wgs_master	refseq_category	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	asm_submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	excluded_from_refseq	relation_to_type_material	asm_not_live_date	assembly_type	group	genome_size	genome_size_ungapped	gc_percent	replicon_count	scaffold_count	contig_count	annotation_provider	annotation_name	annotation_date	total_gene_count	protein_coding_gene_count	non_coding_gene_count	pubmed_id	taxon_name	genus	family	order	class	phylum	kingdom	superkingdom	provisional_proteome_url	selection_status	assembly_choice_reason
genbank_fungi	GCA_036872635.1	PRJNA523423	SAMN10977066	JAVHNQ000000000.1	reference genome	3140254	3140254	Orbilia brochopaga	strain=TWF696	na	latest	Contig	Major	Full	2024-02-26	ASM3687263v1	Academia Sinica	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/872/635/GCA_036872635.1_ASM3687263v1/	na	na	na	haploid	fungi	36324335	36324335	49.500000	0	23	23	Academia Sinica	Annotation submitted by Academia Sinica	2024-02-26	9926	9853	73	na	Orbilia brochopaga	Orbilia	Orbiliaceae	Orbiliales	Orbiliomycetes	Ascomycota	Fungi	Eukaryota	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/872/635/GCA_036872635.1_ASM3687263v1//_protein.faa.gz	candidate_only_availability_and_quality_unverified	Annotated latest assembly; prefer reference then RefSeq then assembly level then release date. Quality reassessment can replace this choice.
genbank_fungi	GCA_028828275.1	PRJNA867151	SAMN30185332	JAQIZY000000000.1	reference genome	3151616	3151616	Penicillium frequentans	strain=IBT 35677	na	latest	Contig	Major	Full	2023-02-23	ASM2882827v1	Aalborg University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/828/275/GCA_028828275.1_ASM2882827v1/	na	na	na	haploid	fungi	38045409	38045409	48.500000	0	15	15	Aalborg University	Annotation submitted by Aalborg University	2023-02-23	13411	13411	0	36726175	Penicillium frequentans	Penicillium	Aspergillaceae	Eurotiales	Eurotiomycetes	Ascomycota	Fungi	Eukaryota	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/828/275/GCA_028828275.1_ASM2882827v1//_protein.faa.gz	candidate_only_availability_and_quality_unverified	Annotated latest assembly; prefer reference then RefSeq then assembly level then release date. Quality reassessment can replace this choice.
genbank_fungi	GCA_000814975.1	PRJNA184754	SAMN03268434	AZNF00000000.1	reference genome	3151832	3151832	Metarhizium hybridum	strain=ARSEF 549	na	latest	Scaffold	Major	Full	2015-01-06	MAN_1.0	Shanghai Insititutes for Biological Sciences, CAS	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/814/975/GCA_000814975.1_MAN_1.0/	na	assembly from type material	na	haploid	fungi	38504274	38325361	51.000000	0	74	213	Shanghai Insititutes for Biological Sciences, CAS	Annotation submitted by Shanghai Insititutes for Biological Sciences, CAS	2015-01-06	10891	10891	0	25368161	Metarhizium hybridum	Metarhizium	Clavicipitaceae	Hypocreales	Sordariomycetes	Ascomycota	Fungi	Eukaryota	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/814/975/GCA_000814975.1_MAN_1.0//_protein.faa.gz	candidate_only_availability_and_quality_unverified	Annotated latest assembly; prefer reference then RefSeq then assembly level then release date. Quality reassessment can replace this choice.
refseq_fungi	GCF_964197705.1	PRJNA1256999	SAMEA115480917	CAXMXA000000000.1	reference genome	3158075	3158075	Penicillium psychrofluorescens	na	KMR99	latest	Chromosome	Major	Full	2025-01-17	Pfluo_KMR99	THE UNIVERSITY OF NEW SOUTH WALES	GCA_964197705.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/964/197/705/GCF_964197705.1_Pfluo_KMR99/	na	na	na	haploid	fungi	26257727	26257727	52.000000	6	8	8	THE UNIVERSITY OF NEW SOUTH WALES	GCF_964197705.1-RS_2026_02	2026-02-11	9618	9519	99	na	Penicillium psychrofluorescens	Penicillium	Aspergillaceae	Eurotiales	Eurotiomycetes	Ascomycota	Fungi	Eukaryota	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/964/197/705/GCF_964197705.1_Pfluo_KMR99//_protein.faa.gz	candidate_only_availability_and_quality_unverified	Annotated latest assembly; prefer reference then RefSeq then assembly level then release date. Quality reassessment can replace this choice.
genbank_fungi	GCA_044063575.1	PRJNA1140278	SAMN42828075	JBFUUI000000000.1	na	3239297	3239297	Colletotrichum sp. CLE4	strain=CLE4	na	latest	Scaffold	Major	Full	2024-10-29	ASM4406357v1	University of California, Riverside	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/044/063/575/GCA_044063575.1_ASM4406357v1/	na	na	na	haploid	fungi	48026924	48024615	52.500000	0	168	363	University of California, Riverside	Annotation submitted by University of California, Riverside	2024-10-29	12015	11678	337	na	Colletotrichum sp. CLE4	Colletotrichum	Glomerellaceae	Glomerellales	Sordariomycetes	Ascomycota	Fungi	Eukaryota	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/044/063/575/GCA_044063575.1_ASM4406357v1//_protein.faa.gz	candidate_only_availability_and_quality_unverified	Annotated latest assembly; prefer reference then RefSeq then assembly level then release date. Quality reassessment can replace this choice.
genbank_fungi	GCA_051047955.1	PRJNA1153973	SAMN43406685	JBPGPT000000000.1	na	3331668	3331668	Cystobasidiomycetes sp. EMM_F5	strain=EMM_F5	na	latest	Contig	Major	Full	2025-06-25	ASM5104795v1	Auburn University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/047/955/GCA_051047955.1_ASM5104795v1/	genus undefined	na	na	haploid	fungi	18315148	18315148	51.500000	0	253	253	Auburn University	Annotation submitted by Auburn University	2025-06-25	6624	6580	44	na	Cystobasidiomycetes sp. EMM_F5				Cystobasidiomycetes	Basidiomycota	Fungi	Eukaryota	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/047/955/GCA_051047955.1_ASM5104795v1//_protein.faa.gz	candidate_only_availability_and_quality_unverified	Annotated latest assembly; prefer reference then RefSeq then assembly level then release date. Quality reassessment can replace this choice.
genbank_fungi	GCA_048593815.1	PRJNA1211025	SAMN46199406	JBLVTM000000000.1	reference genome	3342545	3342545	Pseudogymnoascus australis	strain=UA-032-E	na	latest	Scaffold	Major	Full	2025-03-17	ASM4859381v1	Universidad Autonoma de Chile	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/048/593/815/GCA_048593815.1_ASM4859381v1/	na	na	na	haploid	fungi	37254395	37254075	50.000000	0	33	65	Universidad Autonoma de Chile	Annotation submitted by Universidad Autonoma de Chile	2025-03-17	10888	10753	135	na	Pseudogymnoascus australis	Pseudogymnoascus	Thelebolaceae	Thelebolales	Leotiomycetes	Ascomycota	Fungi	Eukaryota	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/048/593/815/GCA_048593815.1_ASM4859381v1//_protein.faa.gz	candidate_only_availability_and_quality_unverified	Annotated latest assembly; prefer reference then RefSeq then assembly level then release date. Quality reassessment can replace this choice.
genbank_fungi	GCA_048340545.1	PRJNA1154331	SAMN43413098	JBLUVW000000000.1	na	3349763	3349763	Pleosporales sp. CAS-2024a	strain=ICMP 6266	na	latest	Scaffold	Major	Full	2025-03-04	ASM4834054v1	Manaaki Whenua Landcare Research	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/048/340/545/GCA_048340545.1_ASM4834054v1/	genus undefined	na	na	haploid	fungi	31060763	31056453	49.000000	0	1902	1955	Manaaki Whenua Landcare Research	Annotation submitted by Manaaki Whenua Landcare Research	2025-03-04	9003	8929	74	na	Pleosporales sp. CAS-2024a			Pleosporales	Dothideomycetes	Ascomycota	Fungi	Eukaryota	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/048/340/545/GCA_048340545.1_ASM4834054v1//_protein.faa.gz	candidate_only_availability_and_quality_unverified	Annotated latest assembly; prefer reference then RefSeq then assembly level then release date. Quality reassessment can replace this choice.
genbank_fungi	GCA_046255075.1	PRJNA1153414	SAMN43359310	JBGRZW000000000.1	na	3375984	3375984	Leptodophora sp. 'Broadleaf-Isolate-01'	strain=Broadleaf-Isolate-01	na	latest	Contig	Major	Full	2024-12-23	ASM4625507v1	Keck Graduate Institute	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/255/075/GCA_046255075.1_ASM4625507v1/	na	na	na	haploid	fungi	75142167	75142167	45.500000	0	21	21	Keck Graduate Institute	Annotation submitted by Keck Graduate Institute	2025-03-11	19567	19294	120	na	Leptodophora sp. 'Broadleaf-Isolate-01'	Leptodophora		Helotiales	Leotiomycetes	Ascomycota	Fungi	Eukaryota	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/255/075/GCA_046255075.1_ASM4625507v1//_protein.faa.gz	candidate_only_availability_and_quality_unverified	Annotated latest assembly; prefer reference then RefSeq then assembly level then release date. Quality reassessment can replace this choice.
genbank_fungi	GCA_057318435.1	PRJNA1381326	SAMN54131315	JBWCIQ000000000.1	na	3379932	3379932	Annulohypoxylon sp. HMH-2024a	strain=RYS0019	na	latest	Contig	Major	Full	2026-05-06	ASM5731843v1	Academia Sinica	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/057/318/435/GCA_057318435.1_ASM5731843v1/	na	na	na	haploid	fungi	41829638	41829638	44.000000	0	28	28	Academia Sinica	Annotation submitted by Academia Sinica	2026-05-06	11516	11515	0	na	Annulohypoxylon sp. HMH-2024a	Annulohypoxylon	Hypoxylaceae	Xylariales	Sordariomycetes	Ascomycota	Fungi	Eukaryota	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/057/318/435/GCA_057318435.1_ASM5731843v1//_protein.faa.gz	candidate_only_availability_and_quality_unverified	Annotated latest assembly; prefer reference then RefSeq then assembly level then release date. Quality reassessment can replace this choice.
genbank_fungi	GCA_030247915.1	PRJNA631111	SAMN14852389	JAPDRQ000000000.1	reference genome	3383035	3383035	Neophaeococcomyces mojaviensis	strain=JES_112	na	latest	Contig	Major	Full	2023-06-09	UCR_JES112	University of California, Riverside	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/247/915/GCA_030247915.1_UCR_JES112/	na	na	na	haploid	fungi	32593754	32593754	48.500000	0	478	478	University of California, Riverside	Annotation submitted by University of California, Riverside	2023-06-09	10996	10924	72	na	Neophaeococcomyces mojaviensis	Neophaeococcomyces		Chaetothyriales	Eurotiomycetes	Ascomycota	Fungi	Eukaryota	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/247/915/GCA_030247915.1_UCR_JES112//_protein.faa.gz	candidate_only_availability_and_quality_unverified	Annotated latest assembly; prefer reference then RefSeq then assembly level then release date. Quality reassessment can replace this choice.
genbank_fungi	GCA_030247845.1	PRJNA631111	SAMN14852390	JAPDRP000000000.1	reference genome	3383036	3383036	Coniosporium tulheliwenetii	strain=JES_115	na	latest	Contig	Major	Full	2023-06-09	UCR_JES115	University of California, Riverside	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/247/845/GCA_030247845.1_UCR_JES115/	na	na	na	haploid	fungi	32607911	32607911	52.500000	0	64	64	University of California, Riverside	Annotation submitted by University of California, Riverside	2023-06-09	9304	9226	78	na	Coniosporium tulheliwenetii	Coniosporium			Dothideomycetes	Ascomycota	Fungi	Eukaryota	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/247/845/GCA_030247845.1_UCR_JES115//_protein.faa.gz	candidate_only_availability_and_quality_unverified	Annotated latest assembly; prefer reference then RefSeq then assembly level then release date. Quality reassessment can replace this choice.
genbank_fungi	GCA_030247885.1	PRJNA631111	SAMN14852394	JAPDRO000000000.1	na	3383038	3383038	Taxawa tesnikishii (nom. ined.)	strain=JES_119	na	latest	Scaffold	Major	Full	2023-06-09	UCR_JES119	University of California, Riverside	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/247/885/GCA_030247885.1_UCR_JES119/	genus undefined	na	na	haploid	fungi	29383553	29380053	52.000000	0	38	45	University of California, Riverside	Annotation submitted by University of California, Riverside	2023-06-09	9386	9189	197	na	Taxawa tesnikishii (nom. ined.)			Dothideales	Dothideomycetes	Ascomycota	Fungi	Eukaryota	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/247/885/GCA_030247885.1_UCR_JES119//_protein.faa.gz	candidate_only_availability_and_quality_unverified	Annotated latest assembly; prefer reference then RefSeq then assembly level then release date. Quality reassessment can replace this choice.
genbank_fungi	GCA_964659505.1	PRJEB82920	SAMEA117509543	CBAADL000000000.1	na	3383321	3383321	Cosmosporella sp. VM-42	na	na	latest	Contig	Major	Full	2025-09-16	VM42	groningen institute for evolutionary life sciences, university of groningen	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/659/505/GCA_964659505.1_VM42/	na	na	na	haploid	fungi	40966442	40966442	48.000000	0	16	16	groningen institute for evolutionary life sciences, university of groningen	Annotation submitted by groningen institute for evolutionary life sciences, university of groningen	2025-09-15	11649	11643	0	na	Cosmosporella sp. VM-42	Cosmosporella	Nectriaceae	Hypocreales	Sordariomycetes	Ascomycota	Fungi	Eukaryota	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/659/505/GCA_964659505.1_VM42//_protein.faa.gz	candidate_only_availability_and_quality_unverified	Annotated latest assembly; prefer reference then RefSeq then assembly level then release date. Quality reassessment can replace this choice.
genbank_fungi	GCA_056506435.1	PRJNA1189291	SAMN44930223	JBJXHP000000000.1	na	3384825	3384825	Phaeococcomyces sp. EXF-18165	strain=EXF-18165	na	latest	Scaffold	Major	Full	2026-04-01	ASM5650643v1	University of Ljubljana, Biotechnical Faculty	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/056/506/435/GCA_056506435.1_ASM5650643v1/	na	na	na	haploid	fungi	22094891	22092271	49.000000	0	195	223	University of Ljubljana, Biotechnical Faculty	Annotation submitted by University of Ljubljana, Biotechnical Faculty	2026-04-01	8386	8329	57	na	Phaeococcomyces sp. EXF-18165	Phaeococcomyces	Phaeococcomycetaceae	Lichenostigmatales	Arthoniomycetes	Ascomycota	Fungi	Eukaryota	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/056/506/435/GCA_056506435.1_ASM5650643v1//_protein.faa.gz	candidate_only_availability_and_quality_unverified	Annotated latest assembly; prefer reference then RefSeq then assembly level then release date. Quality reassessment can replace this choice.
genbank_fungi	GCA_056098845.1	PRJNA1192322	SAMN44653524	JBJYYF000000000.1	na	3387622	3387622	Fusarium sp. IMII-1	strain=IMII-1	na	latest	Scaffold	Major	Full	2026-03-16	ASM5609884v1	UNIVERSIDAD NACIONAL TORIBIO RODRIGUEZ DE MENDOZA DE AMAZONAS	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/056/098/845/GCA_056098845.1_ASM5609884v1/	na	na	na	haploid	fungi	40364155	40351949	46.000000	0	38	137	UNIVERSIDAD NACIONAL TORIBIO RODRIGUEZ DE MENDOZA DE AMAZONAS	Annotation submitted by UNIVERSIDAD NACIONAL TORIBIO RODRIGUEZ DE MENDOZA DE AMAZONAS	2026-03-16	13020	12719	301	na	Fusarium sp. IMII-1	Fusarium	Nectriaceae	Hypocreales	Sordariomycetes	Ascomycota	Fungi	Eukaryota	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/056/098/845/GCA_056098845.1_ASM5609884v1//_protein.faa.gz	candidate_only_availability_and_quality_unverified	Annotated latest assembly; prefer reference then RefSeq then assembly level then release date. Quality reassessment can replace this choice.
genbank_fungi	GCA_052696405.1	PRJNA892096	SAMN46758261	JBQXDI000000000.1	na	3399661	3399661	Microbotryomycetes sp. NB124-2	na	NB124-2	latest	Contig	Major	Full	2025-09-18	DUKE_Asor_1.0	Duke University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/696/405/GCA_052696405.1_DUKE_Asor_1.0/	genus undefined	na	na	haploid	fungi	18044084	18044084	55.500000	0	25	25	Duke University	Annotation submitted by Duke University	2025-09-18	7137	7125	12	na	Microbotryomycetes sp. NB124-2				Microbotryomycetes	Basidiomycota	Fungi	Eukaryota	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/696/405/GCA_052696405.1_DUKE_Asor_1.0//_protein.faa.gz	candidate_only_availability_and_quality_unverified	Annotated latest assembly; prefer reference then RefSeq then assembly level then release date. Quality reassessment can replace this choice.
genbank_fungi	GCA_055755555.1	PRJNA1251080	SAMN47995731	JBNNXO000000000.1	na	3416937	3416937	Neurospora sp. E-DF1	strain=E-DF1	na	latest	Scaffold	Major	Full	2026-03-09	ASM5575555v1	University of California Riverside	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/055/755/555/GCA_055755555.1_ASM5575555v1/	na	na	na	haploid	fungi	40900873	40897973	49.000000	0	23	52	University of California Riverside	Annotation submitted by University of California Riverside	2026-03-09	9749	9749	0	na	Neurospora sp. E-DF1	Neurospora	Sordariaceae	Sordariales	Sordariomycetes	Ascomycota	Fungi	Eukaryota	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/055/755/555/GCA_055755555.1_ASM5575555v1//_protein.faa.gz	candidate_only_availability_and_quality_unverified	Annotated latest assembly; prefer reference then RefSeq then assembly level then release date. Quality reassessment can replace this choice.
refseq_fungi	GCF_050370095.1	PRJNA1312003	SAMN23553035	JALDMR000000000.1	reference genome	3417454	3417454	Fusarium phalaenopsidis	strain=FUZ10S	na	latest	Contig	Major	Full	2025-05-14	ASM5037009v1	National Chung Hsing University	GCA_050370095.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/050/370/095/GCF_050370095.1_ASM5037009v1/	na	na	na	haploid	fungi	52236286	52236286	51.000000	0	54	54	National Chung Hsing University	GCF_050370095.1-RS_2026_05	2026-05-14	15018	14637	381	39403082	Fusarium phalaenopsidis	Fusarium	Nectriaceae	Hypocreales	Sordariomycetes	Ascomycota	Fungi	Eukaryota	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/050/370/095/GCF_050370095.1_ASM5037009v1//_protein.faa.gz	candidate_only_availability_and_quality_unverified	Annotated latest assembly; prefer reference then RefSeq then assembly level then release date. Quality reassessment can replace this choice.
genbank_fungi	GCA_015251385.1	PRJNA669239	SAMN16449930	JADGIM000000000.1	reference genome	3424008	3424008	Aureobasidium aubasidani	strain=CBS 100524	na	latest	Scaffold	Major	Full	2020-11-06	ASM1525138v1	TU Wien	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/251/385/GCA_015251385.1_ASM1525138v1/	na	assembly from type material	na	haploid	fungi	30198452	29266397	50.500000	0	82	819	TU Wien	Annotation submitted by TU Wien	2021-01-27	10978	10978	0	na	Aureobasidium aubasidani	Aureobasidium	Saccotheciaceae	Dothideales	Dothideomycetes	Ascomycota	Fungi	Eukaryota	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/251/385/GCA_015251385.1_ASM1525138v1//_protein.faa.gz	candidate_only_availability_and_quality_unverified	Annotated latest assembly; prefer reference then RefSeq then assembly level then release date. Quality reassessment can replace this choice.
genbank_fungi	GCA_051311975.2	PRJNA1117874	SAMN41582001	JBOGCK000000000.2	na	3425960	3425960	Dothideomycetes sp. EMM_F3	strain=EMM_F3	na	latest	Contig	Major	Full	2026-02-24	ASM5131197v2	Auburn University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/311/975/GCA_051311975.2_ASM5131197v2/	genus undefined	na	na	haploid	fungi	24119646	24119646	54.500000	0	123	123	Auburn University	Annotation submitted by Auburn University	2026-02-24	7566	7414	152	na	Dothideomycetes sp. EMM_F3				Dothideomycetes	Ascomycota	Fungi	Eukaryota	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/311/975/GCA_051311975.2_ASM5131197v2//_protein.faa.gz	candidate_only_availability_and_quality_unverified	Annotated latest assembly; prefer reference then RefSeq then assembly level then release date. Quality reassessment can replace this choice.
genbank_fungi	GCA_982437875.1	PRJEB105050	SAMEA120793525	CEWDEA000000000.1	na	3438237	3438237	Talaromyces sp. ASM 115	na	na	latest	Contig	Major	Full	2026-04-12	ASM115	DNASense	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/982/437/875/GCA_982437875.1_ASM115/	na	na	na	haploid	fungi	37365240	37365240	44.500000	0	305	305	DNASense	Annotation submitted by DNASense	2026-04-12	11440	11418	0	na	Talaromyces sp. ASM 115	Talaromyces	Trichocomaceae	Eurotiales	Eurotiomycetes	Ascomycota	Fungi	Eukaryota	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/982/437/875/GCA_982437875.1_ASM115//_protein.faa.gz	candidate_only_availability_and_quality_unverified	Annotated latest assembly; prefer reference then RefSeq then assembly level then release date. Quality reassessment can replace this choice.
genbank_fungi	GCA_966192485.1	PRJEB93827	SAMEA118905808	CBIHHB000000000.1	na	3450158	3450158	Alternaria sp. RS040	na	RS040	latest	Contig	Major	Full	2025-10-26	RS040_annot_assembly	Institute of Phytopathology Christian-Albrechts Universitaet Kiel	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/966/192/485/GCA_966192485.1_RS040_annot_assembly/	na	na	na	haploid	fungi	33589717	33589717	51.000000	0	38	38	Institute of Phytopathology Christian-Albrechts Universitaet Kiel	Annotation submitted by Institute of Phytopathology Christian-Albrechts Universitaet Kiel	2025-09-26	11735	11601	134	na	Alternaria sp. RS040	Alternaria	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi	Eukaryota	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/966/192/485/GCA_966192485.1_RS040_annot_assembly//_protein.faa.gz	candidate_only_availability_and_quality_unverified	Annotated latest assembly; prefer reference then RefSeq then assembly level then release date. Quality reassessment can replace this choice.
