reviewed_group_id	representative_input_id	models	unique_sequences	taxa	outgroup_taxa	markers	sources	edge_scope	biological_family_status
RG_M016771	M016771	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016776	M016776	5	5	5	0	4974767at2759	ESMFold	representative_star_only	not_established
RG_M016781	M016781	1	1	1	0	5005750at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016785	M016785	1	1	1	0	4976279at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016794	M016794	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016804	M016804	1	1	1	0	5004265at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016806	M016806	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016807	M016807	4	4	4	0	5004118at2759	ESMFold	representative_star_only	not_established
RG_M016814	M016814	3	3	3	0	4970387at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M016818	M016818	2	2	3	0	5001318at2759	ESMFold	representative_star_only	not_established
RG_M016822	M016822	1	1	1	0	5013738at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016832	M016832	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016845	M016845	1	1	1	0	5001273at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016847	M016847	42	42	44	1	649304at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M016852	M016852	1	1	1	0	530740at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016857	M016857	8	8	8	0	4803900at2759	ESMFold	representative_star_only	not_established
RG_M016858	M016858	1	1	1	0	5004265at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016865	M016865	1	1	1	0	5005010at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016867	M016867	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016874	M016874	11	11	11	0	4970387at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M016881	M016881	1	1	1	0	5001318at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016884	M016884	1	1	1	0	5001473at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016887	M016887	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016901	M016901	1	1	1	0	4613677at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016914	M016914	12	12	12	0	4843824at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M016921	M016921	1	1	1	0	5004118at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016930	M016930	2	2	2	0	5013539at2759	ESMFold	representative_star_only	not_established
RG_M016939	M016939	1	1	1	0	201273at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016954	M016954	1	1	1	0	5000452at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016959	M016959	3	3	3	0	4867008at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M016962	M016962	1	1	1	0	5001473at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016982	M016982	1	1	1	0	4970387at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016986	M016986	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016988	M016988	1	1	1	0	4985971at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016990	M016990	1	1	1	0	4803900at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016991	M016991	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M016992	M016992	2	2	2	0	4977163at2759	ESMFold	representative_star_only	not_established
RG_M016993	M016993	1	1	1	0	5005010at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017002	M017002	1	1	1	0	260326at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017007	M017007	1	1	1	0	5004265at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017010	M017010	2	2	2	0	201273at2759	ESMFold	representative_star_only	not_established
RG_M017011	M017011	2	2	2	0	4747214at2759	ESMFold	representative_star_only	not_established
RG_M017013	M017013	1	1	1	0	4867008at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017014	M017014	2	2	2	0	4896098at2759	ESMFold	representative_star_only	not_established
RG_M017030	M017030	1	1	1	0	541070at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017034	M017034	1	1	1	0	5004265at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017046	M017046	1	1	1	0	5004118at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017052	M017052	2	2	2	0	5004118at2759	ESMFold	representative_star_only	not_established
RG_M017065	M017065	1	1	1	0	707202at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017068	M017068	1	1	1	0	4613677at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017073	M017073	1	1	1	0	4613677at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017074	M017074	15	15	15	0	4613677at2759	ESMFold	representative_star_only	not_established
RG_M017080	M017080	17	17	18	0	260326at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M017081	M017081	2	2	2	0	5013726at2759	ESMFold	representative_star_only	not_established
RG_M017090	M017090	1	1	1	0	5005174at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017099	M017099	2	2	2	0	4977163at2759	ESMFold	representative_star_only	not_established
RG_M017106	M017106	2	2	2	0	201273at2759	ESMFold	representative_star_only	not_established
RG_M017119	M017119	1	1	1	0	5005174at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017123	M017123	2	2	2	0	5004118at2759	ESMFold	representative_star_only	not_established
RG_M017125	M017125	2	2	2	0	5005010at2759	ESMFold	representative_star_only	not_established
RG_M017130	M017130	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017138	M017138	1	1	1	0	5005010at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017145	M017145	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017149	M017149	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017154	M017154	2	2	2	0	129234at2759	ESMFold	representative_star_only	not_established
RG_M017160	M017160	1	1	1	0	530740at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017162	M017162	1	1	1	0	5005010at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017165	M017165	3	3	3	0	4613677at2759	ESMFold	representative_star_only	not_established
RG_M017174	M017174	1	1	1	0	5005274at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017178	M017178	1	1	1	0	5005010at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017183	M017183	1	1	1	0	4843824at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017184	M017184	1	1	1	0	4837017at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017185	M017185	1	1	1	0	5001318at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017186	M017186	1	1	1	0	5005010at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017187	M017187	1	1	1	0	707202at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017189	M017189	1	1	1	0	530740at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017193	M017193	1	1	1	0	5005010at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017195	M017195	1	1	1	0	201273at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017210	M017210	1	1	1	0	5000743at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017212	M017212	1	1	1	0	5004118at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017218	M017218	1	1	1	0	4896098at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017223	M017223	1	1	1	0	4837017at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017225	M017225	1	1	1	0	5005010at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017227	M017227	1	1	1	0	4867008at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017232	M017232	4	4	4	0	4843824at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M017253	M017253	1	1	1	0	5005274at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017255	M017255	1	1	1	0	201273at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017258	M017258	1	1	1	0	5004118at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017259	M017259	7	7	7	0	201273at2759	ESMFold	representative_star_only	not_established
RG_M017260	M017260	4	4	4	0	5001734at2759	ESMFold	representative_star_only	not_established
RG_M017266	M017266	16	16	20	0	129234at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M017267	M017267	3	3	3	0	4843824at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M017268	M017268	2	2	2	0	5001734at2759	ESMFold	representative_star_only	not_established
RG_M017274	M017274	5	5	8	0	129234at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M017289	M017289	2	2	2	0	4896098at2759	ESMFold	representative_star_only	not_established
RG_M017291	M017291	3	3	3	0	5013259at2759	ESMFold	representative_star_only	not_established
RG_M017295	M017295	2	2	2	0	4747214at2759	ESMFold	representative_star_only	not_established
RG_M017304	M017304	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017306	M017306	2	2	2	0	4971272at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M017307	M017307	1	1	1	0	5000743at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017315	M017315	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017317	M017317	2	2	2	0	5004265at2759	ESMFold	representative_star_only	not_established
RG_M017321	M017321	1	1	1	0	4977163at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017327	M017327	1	1	1	0	4613677at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017329	M017329	1	1	1	0	4613677at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017331	M017331	2	2	2	0	5001734at2759	ESMFold	representative_star_only	not_established
RG_M017332	M017332	1	1	1	0	5004265at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017339	M017339	1	1	1	0	201273at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017345	M017345	1	1	1	0	530740at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017348	M017348	6	6	7	0	201273at2759	ESMFold	representative_star_only	not_established
RG_M017373	M017373	1	1	1	0	5005010at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017383	M017383	1	1	1	0	5005174at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017387	M017387	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017395	M017395	4	4	4	0	4747214at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M017397	M017397	1	1	1	0	4613677at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017400	M017400	1	1	1	0	5005892at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017401	M017401	1	1	1	0	5005174at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017408	M017408	3	3	3	0	5013726at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M017410	M017410	1	1	1	0	5004118at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017420	M017420	4	4	4	0	260326at2759	ESMFold	representative_star_only	not_established
RG_M017423	M017423	1	1	1	0	201273at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017430	M017430	3	3	3	0	129234at2759	ESMFold	representative_star_only	not_established
RG_M017432	M017432	1	1	1	0	201273at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017439	M017439	1	1	1	0	5001473at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017452	M017452	2	2	2	0	5004118at2759	ESMFold	representative_star_only	not_established
RG_M017453	M017453	1	1	1	0	5001734at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017454	M017454	1	1	1	0	5001156at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017461	M017461	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017468	M017468	2	2	2	0	5005010at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M017470	M017470	31	31	31	0	5001473at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M017476	M017476	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017478	M017478	1	1	1	0	5005274at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017482	M017482	3	3	3	0	801816at2759	ESMFold	representative_star_only	not_established
RG_M017487	M017487	5	5	5	0	5004118at2759	ESMFold	representative_star_only	not_established
RG_M017489	M017489	3	3	3	0	5005750at2759	ESMFold	representative_star_only	not_established
RG_M017493	M017493	1	1	1	0	4969990at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017495	M017495	2	2	2	0	5005010at2759	ESMFold	representative_star_only	not_established
RG_M017497	M017497	3	3	3	0	5005010at2759	ESMFold	representative_star_only	not_established
RG_M017516	M017516	1	1	1	0	5005174at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017517	M017517	1	1	1	0	201273at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017526	M017526	1	1	1	0	5005174at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017531	M017531	1	1	1	0	5004118at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017539	M017539	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017540	M017540	3	3	3	0	5003972at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M017542	M017542	1	1	1	0	5015712at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017551	M017551	4	4	4	0	707202at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M017552	M017552	1	1	1	0	5004118at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017553	M017553	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017559	M017559	9	9	9	0	5013259at2759	ESMFold	representative_star_only	not_established
RG_M017560	M017560	1	1	1	0	538952at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017569	M017569	1	1	1	0	5005750at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017572	M017572	1	1	1	0	5004265at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017576	M017576	14	14	14	0	352891at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M017579	M017579	1	1	1	0	5005010at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017581	M017581	1	1	1	0	4843240at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017584	M017584	1	1	1	0	5001734at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017585	M017585	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017591	M017591	1	1	1	0	4900375at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017593	M017593	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017596	M017596	2	2	2	0	5013259at2759	ESMFold	representative_star_only	not_established
RG_M017608	M017608	2	2	2	0	5013259at2759	ESMFold	representative_star_only	not_established
RG_M017616	M017616	1	1	1	0	5005010at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017617	M017617	1	1	1	0	4613677at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017620	M017620	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017622	M017622	4	4	4	0	4803900at2759	ESMFold	representative_star_only	not_established
RG_M017629	M017629	2	2	2	0	201273at2759	ESMFold	representative_star_only	not_established
RG_M017631	M017631	1	1	1	0	4970387at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017638	M017638	1	1	1	0	5005174at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017642	M017642	1	1	1	0	5005274at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017651	M017651	1	1	1	0	5000743at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017652	M017652	1	1	1	0	5001734at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017655	M017655	1	1	1	0	707202at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017658	M017658	1	1	1	0	5001473at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017664	M017664	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017666	M017666	1	1	1	0	5005174at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017674	M017674	4	4	4	0	5001734at2759	ESMFold	representative_star_only	not_established
RG_M017680	M017680	1	1	1	0	4896098at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017685	M017685	2	2	2	0	4747214at2759	ESMFold	representative_star_only	not_established
RG_M017691	M017691	1	1	1	0	4970387at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017696	M017696	1	1	1	0	5001734at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017697	M017697	2	2	2	0	5001473at2759	ESMFold	representative_star_only	not_established
RG_M017699	M017699	1	1	1	0	541070at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017702	M017702	1	1	1	0	4803900at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017706	M017706	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017709	M017709	1	1	1	0	5000743at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017732	M017732	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017734	M017734	1	1	1	0	5001473at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017738	M017738	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017746	M017746	9	9	9	0	4803900at2759	ESMFold	representative_star_only	not_established
RG_M017749	M017749	2	2	2	0	5004265at2759	ESMFold	representative_star_only	not_established
RG_M017753	M017753	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017756	M017756	1	1	1	0	5003972at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017758	M017758	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017764	M017764	1	1	1	0	4843824at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017766	M017766	2	2	2	0	4974767at2759	ESMFold	representative_star_only	not_established
RG_M017777	M017777	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017778	M017778	2	2	2	0	5013259at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M017780	M017780	1	1	1	0	5017019at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M017783	M017783	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
