case_id	translation_table	taxa	codons	branches	reported_log_likelihood	reevaluated_log_likelihood	likelihood_difference	reported_omega	saved_omega	omega_profile_lower	omega_profile_upper	maximum_component_additivity_error	numerical_review_flags	warning_lines	marker_copy_caveat	selection_eligibility
Wallemia__160487at2759__code1	1	4	860	5	-6226.421975179055	-6226.421975179054	9.094947017729282e-13	0.03038622576251055	0.03038622576251055	0.02532424195510564	0.0360352622676056	2.480654570646834e-16		0	none_recorded	not_established
Wallemia__201273at2759__code1	1	4	254	5	-1703.284375345017	-1703.2843753450172	-2.2737367544323206e-13	0.01342021593898814	0.01342021593898814	0.007991595264826987	0.02085257846831149	2e-10		0	none_recorded	not_established
Wallemia__207567at2759__code1	1	4	151	5	-1112.557133287855	-1112.5571332878549	2.2737367544323206e-13	0.01708605727820048	0.01708605727820048	0.01049140506440873	0.02603243309723743	8.673617379884035e-17		0	none_recorded	not_established
Wallemia__260326at2759__code1	1	4	148	5	-1094.28200381514	-1094.2820038151397	2.2737367544323206e-13	0.01685062430131538	0.01685062430131538	0.01084441409851033	0.02477880819667356	2e-10		0	none_recorded	not_established
Wallemia__2852757at2759__code1	1	4	467	5	-3747.275861734397	-3747.275861734397	0.0	0.03713359468626294	0.03713359468626294	0.03072284202020902	0.04444485679223049	2.1510571102112408e-16		0	none_recorded	not_established
Wallemia__288615at2759__code1	1	4	608	5	-4683.657727180788	-4683.657727180788	0.0	0.03576775979302588	0.03576775979302588	0.02986257759234989	0.04235376955296094	1.0408340855860843e-16		0	none_recorded	not_established
Wallemia__319730at2759__code1	1	4	388	5	-3874.136310235022	-3874.1363102350215	4.547473508864641e-13	0.009038233871853969	0.009038233871853969	0.008041205555688989	0.01011982453466964	2e-10		0	none_recorded	not_established
Wallemia__340246at2759__code1	1	4	648	5	-5781.213700088343	-5781.213700088343	0.0	0.04224038038487795	0.04224038038487795	0.03766172212816967	0.04721595822190549	4.440892098500626e-16		0	none_recorded	not_established
Wallemia__345792at2759__code1	1	4	290	5	-1882.709031078488	-1882.7090310784884	-4.547473508864641e-13	0.01529994383665451	0.01529994383665451	0.00841379242792872	0.02522400043260378	6.245004513516506e-17		0	none_recorded	not_established
Wallemia__352891at2759__code1	1	4	213	5	-1561.07756176262	-1561.0775617626202	-2.2737367544323206e-13	0.02292016393766924	0.02292016393766924	0.0155341693515949	0.03238680350462272	2.393918396847994e-16		0	none_recorded	not_established
Wallemia__3643464at2759__code1	1	4	635	5	-4699.129046130931	-4699.129046130931	0.0	0.01804361188104983	0.01804361188104983	0.01419449505227648	0.02255339878375247	1.43982048506075e-16		0	none_recorded	not_established
Wallemia__4613677at2759__code1	1	4	106	5	-909.5571047797262	-909.5571047797262	0.0	0.07860721400682273	0.07860721400682273	0.05887484222806586	0.1022689253565789	3.469446951953614e-16		0	none_recorded	not_established
Wallemia__4695236at2759__code1	1	4	1065	5	-7818.978855849673	-7818.978855849673	0.0	0.05798648456193286	0.05798648456193286	0.05062466607693727	0.06600226877436276	1.5959455978986625e-16		0	none_recorded	not_established
Wallemia__4747214at2759__code1	1	4	135	5	-1019.303197604188	-1019.3031976041877	2.2737367544323206e-13	0.03159863307530997	0.03159863307530997	0.021195659824168	0.04488945360392389	2e-10		0	none_recorded	not_established
Wallemia__4764044at2759__code1	1	4	470	5	-3812.590169444592	-3812.5901694445924	-4.547473508864641e-13	0.0540220712792522	0.0540220712792522	0.04561943799488317	0.0633393613739928	3.0878077872387166e-16		0	none_recorded	not_established
Wallemia__4810093at2759__code1	1	4	726	5	-7015.266828981517	-7015.266828981517	0.0	0.0790445342580056	0.0790445342580056	0.0721791213168304	0.08638784856139617	1.3183898417423734e-16		0	none_recorded	not_established
Wallemia__4823929at2759__code1	1	4	427	5	-3419.077255723706	-3419.0772557237065	-4.547473508864641e-13	0.02986363451805076	0.02986363451805076	0.02413962288823265	0.03639028318076107	6.938893903907228e-16		0	none_recorded	not_established
Wallemia__4838864at2759__code1	1	4	616	5	-4699.399615607555	-4699.3996156075555	-9.094947017729282e-13	0.040860722812253	0.040860722812253	0.03416058291711543	0.04832096193623655	1.457167719820518e-16		0	none_recorded	not_established
Wallemia__4843240at2759__code1	1	4	420	5	-3700.731425249066	-3700.7314252490655	4.547473508864641e-13	0.04650792380983324	0.04650792380983324	0.03998277761644224	0.05375776547945967	5.967448757360216e-16		0	none_recorded	not_established
Wallemia__4843824at2759__code1	1	4	170	5	-1495.081146220592	-1495.0811462205922	-2.2737367544323206e-13	0.01872396811972669	0.01872396811972669	0.01503039043669683	0.0229375922227111	1.9999999966095382e-10		0	none_recorded	not_established
Wallemia__4867008at2759__code1	1	4	181	5	-1262.146108011077	-1262.146108011077	0.0	0.01525060000852824	0.01525060000852824	0.009095185850389105	0.02376748136897924	1.448494102440634e-16		0	none_recorded	not_established
Wallemia__4888252at2759__code1	1	4	738	5	-7626.509345137489	-7626.509345137489	0.0	0.08011955076449528	0.08011955076449528	0.07393236935804465	0.08636070743035623	1.6653345369377348e-16		0	none_recorded	not_established
Wallemia__4896098at2759__code1	1	4	184	5	-1324.636376038483	-1324.6363760384834	-4.547473508864641e-13	0.009034959771921201	0.009034959771921201	0.005070817941786574	0.01463054008049843	2e-10		0	none_recorded	not_established
Wallemia__4900375at2759__code1	1	4	205	5	-1663.018434260244	-1663.0184342602445	-4.547473508864641e-13	0.04294225974467535	0.04294225974467535	0.0329962991148881	0.05457476507708844	3.608224830031759e-16		0	none_recorded	not_established
Wallemia__4908955at2759__code1	1	4	315	5	-2309.578529922911	-2309.5785299229115	-4.547473508864641e-13	0.02086681607678764	0.02086681607678764	0.01531403763784753	0.02759349975480227	3.8163916471489756e-16		0	none_recorded	not_established
Wallemia__4940884at2759__code1	1	4	847	5	-6446.237309090268	-6446.237309090268	0.0	0.02997237148486429	0.02997237148486429	0.02528472150041558	0.03509434726471297	3.3133218391157016e-16		0	none_recorded	not_established
Wallemia__4969018at2759__code1	1	4	446	5	-3290.019892096856	-3290.0198920968555	4.547473508864641e-13	0.03811989714782747	0.03811989714782747	0.03018067588427787	0.04722459684016831	2.5326962749261384e-16		0	none_recorded	not_established
Wallemia__4969636at2759__code1	1	4	385	5	-3063.852704550628	-3063.8527045506285	-4.547473508864641e-13	0.03087596447529602	0.03087596447529602	0.02439632551652111	0.03849722024583022	4.544975507059235e-16		0	none_recorded	not_established
Wallemia__4970538at2759__code1	1	4	818	5	-8124.623997922927	-8124.623997922928	-9.094947017729282e-13	0.02899721672730267	0.02899721672730267	0.02645733084388453	0.03182853099167787	2e-10		0	none_recorded	not_established
Wallemia__4971272at2759__code1	1	4	437	5	-3450.696190477384	-3450.696190477384	0.0	0.04457598294424261	0.04457598294424261	0.03714954222902986	0.05300345157808527	1.3183898417423734e-16		0	none_recorded	not_established
Wallemia__4974767at2759__code1	1	4	146	5	-988.2034895563024	-988.2034895563024	0.0	0.02106576056791168	0.02106576056791168	0.01183813042040306	0.03413845690169758	2.237793284010081e-16		0	none_recorded	not_established
Wallemia__4975094at2759__code1	1	4	969	5	-7448.808057767858	-7448.808057767858	0.0	0.03956783938673572	0.03956783938673572	0.03456862557176594	0.04511590566681487	2.498001805406602e-16		0	none_recorded	not_established
Wallemia__4977163at2759__code1	1	4	183	5	-1507.690730946485	-1507.6907309464855	-4.547473508864641e-13	0.03754626670209939	0.03754626670209939	0.02823909846792963	0.04877026661431073	2.1510571102112408e-16		0	none_recorded	not_established
Wallemia__4977863at2759__code1	1	4	561	5	-5131.738718916781	-5131.738718916781	0.0	0.07549496901310378	0.07549496901310378	0.06722899789634569	0.08422816848341445	3.7470027081099033e-16		0	none_recorded	not_established
Wallemia__4983000at2759__code1	1	4	496	5	-3849.657708527526	-3849.657708527526	0.0	0.02076017382030784	0.02076017382030784	0.01701795514942672	0.02511621092788345	1.2698175844150228e-15		0	none_recorded	not_established
Wallemia__4985971at2759__code1	1	4	321	5	-2550.545875901132	-2550.545875901132	0.0	0.0465069328128335	0.0465069328128335	0.03763226757151477	0.05661816194354972	2.8449465006019636e-16		0	none_recorded	not_established
Wallemia__4986044at2759__code1	1	4	475	5	-4043.506405530259	-4043.5064055302587	4.547473508864641e-13	0.07528353653185958	0.07528353653185958	0.06504606127192887	0.08663354865555374	2.7755575615628914e-16		0	requires_gene_copy_reconciliation_before_confirmatory_single_ortholog_analysis	not_established
Wallemia__4987397at2759__code1	1	4	835	5	-6574.535264806253	-6574.535264806253	0.0	0.03429159036039907	0.03429159036039907	0.029668836221256	0.03941800628479657	4.163336342344337e-16		0	none_recorded	not_established
Wallemia__4988239at2759__code1	1	4	989	5	-7385.972530162078	-7385.972530162078	0.0	0.0307048246401836	0.0307048246401836	0.0260468732397887	0.03590911369726931	2.8796409701215e-16		0	none_recorded	not_established
Wallemia__4999134at2759__code1	1	4	2325	5	-15736.53623301856	-15736.536233018558	1.8189894035458565e-12	0.01287159757317272	0.01287159757317272	0.01071741946459515	0.0153208770207415	9.367506770274758e-17		0	none_recorded	not_established
Wallemia__5000045at2759__code1	1	4	315	5	-2510.201857169638	-2510.201857169638	0.0	0.04838317156898554	0.04838317156898554	0.03901838742290187	0.05924478484040059	1.5959455978986625e-16		0	none_recorded	not_established
Wallemia__5000152at2759__code1	1	4	1176	5	-9197.84270347943	-9197.84270347943	0.0	0.03332695078378291	0.03332695078378291	0.02923903709895896	0.03769290704954958	1.214306433183765e-16		0	none_recorded	not_established
Wallemia__5000362at2759__code1	1	4	889	5	-6896.706628692812	-6896.706628692812	0.0	0.03400279684052572	0.03400279684052572	0.0295224057940963	0.0388705014286694	1.491862189340054e-16		0	none_recorded	not_established
Wallemia__5000371at2759__code1	1	4	401	5	-3387.049159178052	-3387.0491591780524	-4.547473508864641e-13	0.06746329502811736	0.06746329502811736	0.05710734416087766	0.07902883798001577	2.0816681711721685e-16		0	none_recorded	not_established
Wallemia__5000452at2759__code1	1	4	266	5	-2497.742602761865	-2497.742602761865	0.0	0.0723981971357288	0.0723981971357288	0.0618770603829099	0.08383783102564939	9.43689570931383e-16		0	none_recorded	not_established
Wallemia__5000476at2759__code1	1	4	383	5	-3647.845400900957	-3647.8454009009565	4.547473508864641e-13	0.04161059247016582	0.04161059247016582	0.03659388256068239	0.04705459549551375	9.71445146547012e-17		0	none_recorded	not_established
Wallemia__5000743at2759__code1	1	4	151	5	-1343.46441680449	-1343.4644168044902	-2.2737367544323206e-13	0.05304839232076255	0.05304839232076255	0.04229520586814006	0.06571306739523534	8.604228440844963e-16		0	none_recorded	not_established
Wallemia__5000823at2759__code1	1	4	890	5	-7146.331979889894	-7146.331979889894	0.0	0.07127645788616964	0.07127645788616964	0.06289107462771922	0.08029614212130123	2.706168622523819e-16		0	none_recorded	not_established
Wallemia__5000870at2759__code1	1	4	698	5	-5408.318996853937	-5408.318996853937	0.0	0.02009556520806206	0.02009556520806206	0.01682551652567359	0.02376205513517943	3.608224830031759e-16		0	none_recorded	not_established
Wallemia__5000986at2759__code1	1	4	428	5	-3677.762577459911	-3677.762577459911	0.0	0.07130636343062065	0.07130636343062065	0.06148427518613245	0.08197257965797779	2.498001805406602e-16		0	none_recorded	not_established
Wallemia__5001156at2759__code1	1	4	280	5	-2794.696180484605	-2794.696180484605	0.0	0.07918884682859	0.07918884682859	0.06835955645852873	0.0910547702112155	4.85722573273506e-16		0	none_recorded	not_established
Wallemia__5001273at2759__code1	1	4	224	5	-2082.997234087146	-2082.9972340871464	-4.547473508864641e-13	0.06979414818670436	0.06979414818670436	0.05861272335513119	0.08211345484752207	4.3021142204224816e-16		0	none_recorded	not_established
Wallemia__5001280at2759__code1	1	4	702	5	-5629.399298464619	-5629.399298464619	0.0	0.04394187243955068	0.04394187243955068	0.03802761130092872	0.05047555621018542	2e-10		0	none_recorded	not_established
Wallemia__5001318at2759__code1	1	4	361	5	-3161.909988046868	-3161.9099880468675	4.547473508864641e-13	0.03830202305112831	0.03830202305112831	0.03252694636220614	0.04477040592243173	7.91033905045424e-16		0	none_recorded	not_established
Wallemia__5001413at2759__code1	1	4	274	5	-2277.789122545614	-2277.789122545614	0.0	0.03160705222101826	0.03160705222101826	0.02525238301214688	0.03891837709570921	2e-10		0	none_recorded	not_established
Wallemia__5001660at2759__code1	1	4	628	5	-4782.261107632279	-4782.261107632279	0.0	0.03809599022530847	0.03809599022530847	0.03208136958371406	0.04471863801735365	2.2898349882893854e-16		0	none_recorded	not_established
Wallemia__5001734at2759__code1	1	4	187	5	-1454.583787988269	-1454.583787988269	0.0	0.06028315909426965	0.06028315909426965	0.04582488814922506	0.07760374231528361	2.5673907444456745e-16		0	none_recorded	not_established
Wallemia__5002334at2759__code1	1	4	266	5	-2398.660593823958	-2398.6605938239577	4.547473508864641e-13	0.03200318710826092	0.03200318710826092	0.02650410585425474	0.03808242076879333	2e-10		0	none_recorded	not_established
Wallemia__5003022at2759__code1	1	4	783	5	-7363.425507284333	-7363.425507284333	0.0	0.05133853152975044	0.05133853152975044	0.04680256033428088	0.05619574373792844	3.7470027081099033e-16		0	none_recorded	not_established
Wallemia__5003192at2759__code1	1	4	426	5	-4193.863520373081	-4193.863520373081	0.0	0.02247411497058161	0.02247411497058161	0.01993118537262198	0.0252451192253117	2.095545958979983e-15		0	none_recorded	not_established
Wallemia__5003205at2759__code1	1	4	1231	5	-10780.60776542392	-10780.607765423923	-3.637978807091713e-12	0.05522758474787814	0.05522758474787814	0.05064950706914127	0.0599482437570348	4.163336342344337e-16		0	none_recorded	not_established
Wallemia__5003856at2759__code1	1	4	278	5	-2319.449445164651	-2319.4494451646515	-4.547473508864641e-13	0.04229445969927139	0.04229445969927139	0.03384977475041644	0.05192548173503118	2.8449465006019636e-16		0	none_recorded	not_established
Wallemia__5003972at2759__code1	1	4	181	5	-1379.609885484878	-1379.609885484878	0.0	0.03163465859233956	0.03163465859233956	0.02232296180415353	0.04321417792835779	3.2959746043559335e-16		0	none_recorded	not_established
Wallemia__5004118at2759__code1	1	4	225	5	-1835.501952263888	-1835.501952263888	0.0	0.05858375521552214	0.05858375521552214	0.0464648224888816	0.07243546852114628	2e-10		0	none_recorded	not_established
Wallemia__5004327at2759__code1	1	4	764	5	-6488.337227843438	-6488.337227843438	0.0	0.03419427739039207	0.03419427739039207	0.03009993810581464	0.03855925730043431	2.983724378680108e-16		0	none_recorded	not_established
Wallemia__5004391at2759__code1	1	4	898	5	-6825.870946393527	-6825.870946393527	0.0	0.04938337176872929	0.04938337176872929	0.04259572864674366	0.05674153589938493	2.220446049250313e-16		0	none_recorded	not_established
Wallemia__5004478at2759__code1	1	4	391	5	-3473.175316317445	-3473.175316317445	0.0	0.04293640749639209	0.04293640749639209	0.03694793341338835	0.04940168551411828	6.661338147750939e-16		0	none_recorded	not_established
Wallemia__5004599at2759__code1	1	4	525	5	-5409.119514677735	-5409.119514677735	0.0	0.02313047068888375	0.02313047068888375	0.02101859664817743	0.02541034680355237	4.274358644806853e-15		0	none_recorded	not_established
Wallemia__5005174at2759__code1	1	4	217	5	-1692.349155221078	-1692.349155221078	0.0	0.07028777380582237	0.07028777380582237	0.05438042102808173	0.08912661818559224	1.942890293094024e-16		0	none_recorded	not_established
Wallemia__5005215at2759__code1	1	4	567	5	-4215.343143487871	-4215.343143487871	0.0	0.0414471780104801	0.0414471780104801	0.03423359093245415	0.04964812964048834	7.632783294297951e-17		0	none_recorded	not_established
Wallemia__5005217at2759__code1	1	4	421	5	-3912.248327221597	-3912.248327221597	0.0	0.09297928698294514	0.09297928698294514	0.08149658007728626	0.1053031783469865	2.914335439641036e-16		0	none_recorded	not_established
Wallemia__5005274at2759__code1	1	4	298	5	-2322.161828393204	-2322.1618283932044	-4.547473508864641e-13	0.0678124879489481	0.0678124879489481	0.05575363163507411	0.08160203280095348	7.868940051834479e-11		0	none_recorded	not_established
Wallemia__5005750at2759__code1	1	4	165	5	-1110.206867390798	-1110.2068673907977	2.2737367544323206e-13	0.02377151649488873	0.02377151649488873	0.01402738373272691	0.0372021761431998	3.859759734048396e-17		0	none_recorded	not_established
Wallemia__5005892at2759__code1	1	4	366	5	-2824.906657770281	-2824.906657770281	0.0	0.04227920951572095	0.04227920951572095	0.03408293998859916	0.05162993255338667	2.7755575615628914e-16		0	none_recorded	not_established
