case_id	target_node	target_is_terminal	split_smaller_side_taxa	target_dS	target_dN	target_branch_parameter	taxa	codons	minimum_taxon_codon_coverage	target_terminal_codon_coverage	delta_ll_at_half	delta_ll_at_double	delta_ll_at_tenfold	maximum_slice_improvement	marker_copy_caveat	saturated_pairwise_distance_warning_lines	parameter_boundary_warning_lines	nni_convergence_warning_lines	other_warning_lines
Suillus__4976279at2759__code1	F48578	True	F48578	0.25855155150240083	0.03148058180421944	0.5294257147479495	9	414	0.9106280193236715	0.9106280193236715	-13.276220860838748	-19.289668985596563	-274.5717630870422	4.547473508864641e-13	none_recorded	0	0	0	0
Suillus__288615at2759__code1	F48578	True	F48578	0.2580913546989968	0.01756088934543683	0.619742321761212	10	638	0.9984326018808778	0.9984326018808778	-21.117523514378263	-29.83359528472647	-388.2734283464206	0.0	none_recorded	0	0	0	0
Suillus__160487at2759__code1	F48578	True	F48578	0.25765804469665055	0.0047919477196025646	0.6427680910701404	8	871	1.0	1.0	-20.768355018521106	-29.83123778715435	-351.3766994255002	0.0	none_recorded	0	0	0	0
Suillus__4803900at2759__code1	F48578	True	F48578	0.25733663408340174	0.009605200018135718	0.5846622763580589	10	122	1.0	1.0	-3.60769933995482	-5.057315737363979	-62.030801510928086	0.0	none_recorded	0	0	0	0
Suillus__4969636at2759__code1	F48578	True	F48578	0.2564955115052552	0.017566410461462185	0.6927669633794301	10	389	1.0	1.0	-12.439086193709045	-17.804510016791937	-231.70060503216837	0.0	none_recorded	0	0	0	0
Suillus__5000362at2759__code1	F1904413	True	F1904413	0.2560089905496955	0.009057874900717237	0.5944061052550534	9	898	1.0	1.0	-27.15981662858121	-37.617736711100406	-445.4408557129018	0.0	none_recorded	0	0	0	0
Suillus__4977863at2759__code1	F48578	True	F48578	0.2555734450923291	0.036289531090998806	0.6001193477433958	10	585	0.947008547008547	0.947008547008547	-21.424879673860232	-31.249757616243187	-451.71430825799234	0.0	none_recorded	0	0	0	0
Suillus__5006412at2759__code1	F48578	True	F48578	0.2554531481646838	0.04590981676514246	0.567076994107434	10	517	0.9497098646034816	0.9497098646034816	-20.05406645844232	-29.686842781942687	-438.91897981662714	0.0	none_recorded	0	0	0	0
Suillus__539632at2759__code1	F48578	True	F48578	0.2549669365405905	0.005022514808048734	0.4874940932167467	10	298	0.8859060402684564	1.0	-8.028420758360426	-11.415896414496274	-135.78297450190303	0.0	none_recorded	0	0	0	0
Suillus__4975094at2759__code1	F48578	True	F48578	0.2535888683235019	0.015275767924692641	0.4889361782244211	10	989	0.9575328614762386	0.9888776541961577	-28.780182604870788	-41.179499932150065	-557.7244684566758	0.0	none_recorded	0	0	0	0
Suillus__5005274at2759__code1	F1904413	True	F1904413	0.2523462607324052	0.02990318154577049	0.4805366213793425	9	289	0.9965397923875432	0.9965397923875432	-9.416696953985593	-14.16864402700594	-211.02524277260954	0.0	none_recorded	0	0	0	0
Suillus__4987397at2759__code1	F48578	True	F48578	0.2497547991502106	0.008372108444521785	0.6402592359574879	9	838	1.0	1.0	-19.784142925670494	-29.05491760616769	-367.4123079764722	0.0	none_recorded	0	0	0	0
Suillus__5001318at2759__code1	F48578	True	F48578	0.2494668413029088	0.017041680267838963	0.6658147898589297	10	399	0.9974937343358395	1.0	-12.483936578656085	-18.035555148618187	-244.80099123339141	4.547473508864641e-13	none_recorded	0	0	0	0
Suillus__5003192at2759__code1	F48578	True	F48578	0.24940638661075612	0.03128819043730599	0.6667392046476408	10	431	0.9953596287703016	1.0	-15.641997263422127	-23.097037788565103	-331.98815176543667	0.0	none_recorded	0	0	0	0
Suillus__5005697at2759__code1	F48578	True	F48578	0.24929405129077326	0.01064825984715269	0.4824199588463573	10	579	0.9602763385146805	0.9948186528497409	-16.1010938108584	-23.488732587824416	-303.7360472337368	0.0	none_recorded	0	0	0	0
Suillus__5001473at2759__code1	F48587	True	F48587	0.24928822512666476	0.018450561909726996	0.3853216335657077	10	119	0.8739495798319328	0.8823529411764706	-3.5794008335485614	-5.153118236323962	-70.442674933626	-3.410605131648481e-13	none_recorded	0	0	0	0
Suillus__5013738at2759__code1	F48578	True	F48578	0.24916128968724457	0.014471208170294368	0.5132491941294383	10	226	0.911504424778761	1.0	-6.966754222529744	-9.841767776537381	-131.21592035635513	2.2737367544323206e-13	none_recorded	0	0	0	0
Suillus__5001156at2759__code1	F48578	True	F48578	0.2468454775115939	0.023026860289052035	0.5793704669087643	9	320	0.990625	1.0	-10.84051565974869	-15.834820090758058	-221.46406742380668	0.0	none_recorded	0	0	0	0
Suillus__260326at2759__code1	F116603	True	F116603	0.24653351950822852	0.0058106797870143105	0.5239700360625514	10	170	0.8352941176470589	0.8352941176470589	-3.9519050886788136	-5.566793250053706	-64.27603077254639	-2.2737367544323206e-13	none_recorded	0	0	0	0
Suillus__4896098at2759__code1	F48578	True	F48578	0.24641724636061157	0.007683189202603311	0.5662346532582595	9	203	0.9802955665024631	1.0	-5.844144082838966	-8.388673169277354	-105.75891659606191	0.0	none_recorded	0	0	0	0
Trichoderma__5001660at2759__code1	InternalNode5	False	F58853;F65468	0.24512551652478717	0.010675546895133557	0.5484505124395056	10	638	0.8479623824451411		-11.748416915973394	-17.828826945386027	-244.78871292675285	0.0	none_recorded	0	0	0	0
Suillus__4971272at2759__code1	F48578	True	F48578	0.2415630393021669	0.008956250989026639	0.506376629313703	10	437	0.988558352402746	1.0	-11.52616524215091	-16.521875431038552	-211.3747960536898	0.0	none_recorded	0	0	0	0
Colletotrichum__5005215at2759__code1	InternalNode3	False	F1095194;F2283408;F34406;F474922;F80884	0.24031879532707298	0.024320696253493333	0.6854129214070079	10	598	0.9882943143812709		-13.130205167960412	-20.311112198311093	-303.04945753657194	9.094947017729282e-13	none_recorded	0	0	0	0
Suillus__5018803at2759__code1	F48578	True	F48578	0.23759659525644067	0.023541093343740122	0.5189645303053649	10	726	0.9724517906336089	0.9972451790633609	-22.87927868056522	-33.80567648530268	-485.7705067042052	0.0	none_recorded	0	0	0	0
Suillus__4940884at2759__code1	F48578	True	F48578	0.236356789627763	0.008401860362558976	0.5405974964597895	10	918	0.8888888888888888	1.0	-24.107097928348594	-34.45847228932871	-440.2671276055744	0.0	none_recorded	0	0	0	0
Suillus__554735at2759__code1	F48563	True	F48563	0.2360007509236565	0.022006125074912727	0.4169805229908033	10	257	0.9571984435797666	1.0	-8.830636355299703	-12.682336015194778	-174.71249654229405	4.547473508864641e-13	none_recorded	0	0	0	0
Suillus__4986044at2759__code1	F48578	True	F48578	0.2358464030407331	0.01534002095749252	0.5099937393406059	10	497	0.9778672032193159	0.993963782696177	-13.961773432703922	-20.630567367144977	-289.9710048819006	0.0	requires_gene_copy_reconciliation_before_confirmatory_single_ortholog_analysis	0	0	0	0
Suillus__129234at2759__code1	F48578	True	F48578	0.23482994639018653	0.0076499171095693475	0.4653566578030359	9	191	1.0	1.0	-5.274941178249719	-7.347505924152301	-90.72864395821398	4.547473508864641e-13	none_recorded	0	0	0	0
Suillus__5000986at2759__code1	F48578	True	F48578	0.2330711528892344	0.0189602219379578	0.5671941791491124	10	505	1.0	1.0	-15.20096573306273	-22.473127516482236	-319.4217957663668	0.0	none_recorded	0	0	0	0
Suillus__649304at2759__code1	F48565	True	F48565	0.23291821416999667	0.019961274572056084	0.5224827891571379	10	304	0.8585526315789473	1.0	-9.972393047900368	-14.647957526510254	-209.56062493803756	4.547473508864641e-13	none_recorded	0	0	0	0
Trichoderma__207567at2759__code1	InternalNode6	False	F58853;F65468	0.2328141831483999	0.0012659484859602523	0.7099087325547948	10	179	1.0		-2.424831863836971	-3.813313492502857	-44.08412067651102	0.0	none_recorded	0	0	0	0
Saccharomyces__5001318at2759__code1	F114524	True	F114524	0.22883695464855838	0.0035689253825258184	0.3692844962457733	7	305	1.0	1.0	-5.6859512192249895	-8.267927649572357	-101.92126995319904	0.0	none_recorded	0	0	0	0
Suillus__4695236at2759__code1	F1904413	True	F1904413	0.2267719613437667	0.016682518628912638	0.5095795617945044	9	1068	0.9569288389513109	1.0	-31.34111262076476	-46.12904918087588	-651.8274519505794	0.0	none_recorded	0	0	0	0
Suillus__5000371at2759__code1	F48578	True	F48578	0.22614781059655445	0.022110667580033386	0.5309130119647245	10	405	0.9555555555555556	0.9555555555555556	-11.942749086139429	-17.41665648169601	-253.5659356886781	4.547473508864641e-13	none_recorded	0	0	0	0
Suillus__5000045at2759__code1	F48578	True	F48578	0.22612708272735804	0.012541838322400302	0.4993152060503048	9	378	1.0	1.0	-10.966663559498102	-15.846664105653872	-214.97054379231895	0.0	none_recorded	0	0	0	0
Suillus__727964at2759__code1	F48578	True	F48578	0.2246796481098682	0.01681991125859489	0.702077047701649	10	425	1.0	1.0	-12.33066396746517	-18.094486586503535	-250.08925059651074	0.0	none_recorded	0	0	0	0
Suillus__201273at2759__code1	F48578	True	F48578	0.22464549373394657	0.0018371670590381535	0.4792224711077775	7	260	1.0	1.0	-5.9348598301096445	-8.38632498867696	-102.90220439949121	4.547473508864641e-13	none_recorded	0	0	0	0
Suillus__5004478at2759__code1	F48578	True	F48578	0.22255764791835517	0.013844088576135253	0.455610402594572	8	404	0.9975247524752475	1.0	-10.667784342667346	-15.785582619778324	-222.43281657196394	4.547473508864641e-13	none_recorded	0	0	0	0
Suillus__4813267at2759__code1	F48578	True	F48578	0.2211798035983364	0.009385573370467994	0.4615756336841121	10	831	0.9470517448856799	0.9975932611311673	-20.203498894038603	-29.50096094449509	-394.19638857316386	0.0	none_recorded	0	0	0	0
Suillus__4969990at2759__code1	F48578	True	F48578	0.2211783844392965	0.012187271408144589	0.4616286839756416	10	352	1.0	1.0	-8.904373703243436	-13.139401086890757	-183.2106915686495	-4.547473508864641e-13	none_recorded	0	0	0	0
Trichoderma__352891at2759__code1	InternalNode1	False	F101201;F398673;F549676;F63577	0.22077755653365191	0.006555584390408502	0.5831636198205146	10	252	0.9722222222222222		-4.3352621432661635	-6.771507421064371	-88.80199767811905	4.547473508864641e-13	none_recorded	0	0	0	0
Suillus__4911644at2759__code1	F48578	True	F48578	0.2205616950896454	0.010269977762958835	0.5057577268709899	10	922	0.982646420824295	1.0	-23.385519519549234	-34.29030386591785	-461.6178749340688	0.0	none_recorded	0	0	0	0
Suillus__4970387at2759__code1	F48578	True	F48578	0.2176023160055969	0.011834648555324689	0.4895544645444667	8	152	1.0	1.0	-3.8000789503471424	-5.5880084837306185	-76.4945881214519	2.2737367544323206e-13	none_recorded	0	0	0	0
Suillus__4810093at2759__code1	F48578	True	F48578	0.2164768801554235	0.024235769813149826	0.5688459787492941	10	780	0.9794871794871794	0.982051282051282	-24.060021659772246	-35.85406459937985	-528.2217407689895	0.0	none_recorded	0	0	0	0
Suillus__5015712at2759__code1	F48578	True	F48578	0.21646935037607518	0.01669283684682963	0.4444618182260503	10	488	0.9426229508196722	1.0	-13.56726183131559	-20.177537455687798	-291.5032908933804	-4.547473508864641e-13	none_recorded	0	0	0	0
Trichoderma__5013726at2759__code1	InternalNode6	False	F58853;F65468	0.2162650311526137	0.01426976000243137	0.635494045347952	9	183	1.0		-3.246110984963252	-4.830784631628148	-66.77708931370444	2.2737367544323206e-13	none_recorded	0	0	0	0
Suillus__5017019at2759__code1	F48578	True	F48578	0.21391600714245534	0.01857763826070647	0.5341519467921974	10	386	1.0	1.0	-11.350472475029164	-16.699496651710888	-240.0440165967898	0.0	none_recorded	0	0	0	0
Suillus__5014007at2759__code1	F48578	True	F48578	0.2138098560784726	0.023382211911778177	0.454768840589549	9	591	0.8510998307952623	1.0	-17.691194888077916	-26.52213413133086	-397.1847378508173	0.0	none_recorded	0	0	0	0
Suillus__4983000at2759__code1	F48578	True	F48578	0.21368516999514012	0.008155660415931397	0.5016580705284225	8	493	0.9959432048681541	1.0	-11.406774890884208	-16.992711452585354	-232.9498796094831	0.0	none_recorded	0	0	0	0
Suillus__5004391at2759__code1	F48578	True	F48578	0.21358290587671136	0.022612126457737858	0.4518296508083823	8	724	0.9917127071823204	0.9917127071823204	-21.470023869914257	-32.07454888017401	-483.51040747563275	0.0	none_recorded	0	0	0	0
Suillus__730114at2759__code1	F48578	True	F48578	0.2117569944018213	0.020269306417247647	0.521149506623339	10	525	0.9504761904761905	1.0	-14.910866617430656	-22.470892264462236	-336.07546058058324	9.094947017729282e-13	none_recorded	0	0	0	0
Suillus__4843824at2759__code1	F48578	True	F48578	0.21024679518687447	0.012891793545668178	0.4939629432058334	10	194	0.9639175257731959	0.9639175257731959	-4.458368864528438	-6.6338511686715265	-92.774542244636	0.0	none_recorded	0	0	0	0
Suillus__5015742at2759__code1	F48578	True	F48578	0.2095861967070918	0.010213831916416866	0.4667622483316205	10	475	0.9957894736842106	1.0	-11.891911919366521	-17.34700643417773	-237.48918870504667	0.0	none_recorded	0	0	0	0
Suillus__4969018at2759__code1	F48578	True	F48578	0.20946344959152602	0.008290569571740548	0.498259143713254	10	457	0.9824945295404814	0.9978118161925602	-11.274307198210408	-16.22543272521034	-216.1780002930309	0.0	none_recorded	0	0	0	0
Suillus__529759at2759__code1	F1904413	True	F1904413	0.20882724588160903	0.00571233147522008	0.5237264836064439	10	245	1.0	1.0	-5.894446361731525	-8.543289695881185	-113.83667206513564	-2.2737367544323206e-13	none_recorded	0	0	0	0
Trichoderma__5013067at2759__code1	InternalNode6	False	F58853;F65468	0.2086625798876939	0.011463011489946816	0.3996142590575035	10	328	1.0		-5.37779534766878	-8.143686839350721	-119.75398750268778	-4.547473508864641e-13	none_recorded	0	0	0	0
Suillus__4747214at2759__code1	F1904413	True	F1904413	0.20826222029562308	0.006936775389476827	0.4224149586838767	4	144	1.0	1.0	-3.2243766800032745	-4.709073698041834	-63.751906182973016	0.0	none_recorded	0	2	0	0
Trichoderma__4969018at2759__code1	InternalNode6	False	F58853;F65468	0.20788811672914412	0.009235738514864393	0.3528075493527125	9	456	0.993421052631579		-8.181825444820788	-12.574569306739704	-180.24686885596702	0.0	none_recorded	0	0	0	0
Fusarium__345792at2759__code1	InternalNode6	False	F1328300;F195108	0.20561873817168516	0.011213361408061067	0.2913831429340172	10	298	0.9966442953020134		-6.389117159537591	-9.312786191445184	-121.77211803327282	4.547473508864641e-13	none_recorded	0	0	0	0
Suillus__5000870at2759__code1	F48578	True	F48578	0.2046357224717834	0.008651557672837389	0.4984353514854254	10	751	1.0	1.0	-16.770059933339326	-25.06831025192696	-349.0788977063512	0.0	none_recorded	0	0	0	0
Suillus__5001660at2759__code1	F48578	True	F48578	0.20395959720246998	0.009637405583365974	0.5346510639872118	10	637	0.9984301412872841	1.0	-14.68415645440109	-21.782013664211263	-307.5008844873919	0.0	none_recorded	0	0	0	0
Suillus__4900375at2759__code1	F48565	True	F48565	0.20366779980129784	0.01169719122612568	0.5288075243736546	10	206	0.8980582524271845	0.8980582524271845	-5.1781683215831436	-7.409095618842457	-101.50895385381091	0.0	none_recorded	0	0	0	0
Suillus__4823929at2759__code1	F48578	True	F48578	0.20335247292073358	0.015375356822532455	0.4983141714428344	9	427	1.0	1.0	-11.736316830220403	-17.41503862917216	-253.58880402957539	0.0	none_recorded	0	0	0	0
Suillus__4908955at2759__code1	F48578	True	F48578	0.2029691677111919	0.011057492067261226	0.4133502247789728	10	321	0.9376947040498442	1.0	-7.850696415317088	-11.444470555451971	-167.48895540856938	4.547473508864641e-13	none_recorded	0	0	0	0
Suillus__5004599at2759__code1	F48578	True	F48578	0.2018397023535648	0.019784425160100212	0.3849156912842589	8	720	0.9972222222222222	1.0	-19.632710040762504	-29.57345948384682	-458.83167010774923	0.0	none_recorded	0	0	0	0
Trichoderma__5013259at2759__code1	InternalNode6	False	F58853;F65468	0.20116100901290945	0.02235716566758535	0.4030961649261645	9	166	1.0		-4.124528596736354	-6.190658857186008	-92.99730057553461	0.0	none_recorded	0	0	0	0
Suillus__5003856at2759__code1	F48578	True	F48578	0.2009448425332907	0.009039737837667993	0.460416308086018	10	279	1.0	1.0	-6.3939655182430215	-9.632589956270749	-137.65464235520403	0.0	none_recorded	0	0	0	0
Suillus__540946at2759__code1	F48578	True	F48578	0.20091760216768842	0.013679957893837495	0.4790885083470644	10	393	1.0	1.0	-9.594402365535643	-14.231563807271414	-209.3025403470756	-4.547473508864641e-13	none_recorded	0	0	0	0
Suillus__5001273at2759__code1	F48563	True	F48563	0.19958344185864388	0.017785933795217736	0.4439240976083401	7	236	0.9957627118644068	0.9957627118644068	-6.344713906335301	-9.41631502599671	-137.96332731781808	0.0	none_recorded	0	0	0	0
Colletotrichum__5013067at2759__code1	InternalNode7	False	F34406;F80884	0.19930001000798797	0.01134161960879534	0.2864791221633595	10	328	1.0		-5.39103509839515	-8.321081411128944	-124.02116163695746	0.0	none_recorded	0	0	0	0
Suillus__538728at2759__code1	F48578	True	F48578	0.19884110766583876	0.00857888191239167	0.424643938034172	10	518	0.9420849420849421	1.0	-11.595333256004324	-17.06656819715363	-237.95466006717425	-4.547473508864641e-13	none_recorded	0	0	0	0
Trichoderma__345792at2759__code1	InternalNode6	False	F58853;F65468	0.19791750562413452	0.008584733166549726	0.4816000346039451	10	295	0.8203389830508474		-4.4632782945304825	-7.437095460581077	-103.62883993591413	-4.547473508864641e-13	none_recorded	0	0	0	0
Suillus__5004118at2759__code1	F48578	True	F48578	0.19743060777435667	0.019758356217641035	0.3693622117434804	9	232	1.0	1.0	-6.2552998770329395	-9.379036520407908	-146.61985132562404	0.0	none_recorded	0	0	0	0
Suillus__4843240at2759__code1	F48578	True	F48578	0.19619050650574366	0.012248021513660374	0.4212299224175504	9	664	0.9126506024096386	1.0	-15.948442195041935	-23.59540961417588	-341.22676841357315	0.0	none_recorded	0	0	0	0
Suillus__5005215at2759__code1	F48578	True	F48578	0.1955102828923333	0.020133341581004414	0.4175073430545493	9	569	0.9666080843585237	0.9947275922671354	-15.525001878947478	-23.31473465527506	-354.7440597799505	0.0	none_recorded	0	0	1	0
Microbotryum__345792at2759__code1	F269621	True	F269621	0.19368375018248285	0.023229438510942543	0.5033061499948461	4	254	1.0	1.0	-7.942874719245083	-11.541346378608068	-175.8181623346627	0.0	none_recorded	0	0	0	0
Suillus__340246at2759__code1	F48578	True	F48578	0.19320100990494313	0.01828730340607476	0.4113426293230734	9	668	0.9970059880239521	1.0	-17.632229727165395	-26.613535715031503	-409.98189943305624	0.0	none_recorded	0	0	0	0
Suillus__538952at2759__code1	F48593	True	F48593	0.18995372365400023	0.021614103884075878	0.4178470932309429	10	498	0.9337349397590361	0.9337349397590361	-13.786401214403668	-20.083784599378305	-310.18723483593294	0.0	none_recorded	0	0	0	0
