catalog_source	assembly_accession	bioproject	biosample	wgs_master	refseq_category	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	asm_submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	excluded_from_refseq	relation_to_type_material	asm_not_live_date	assembly_type	group	genome_size	genome_size_ungapped	gc_percent	replicon_count	scaffold_count	contig_count	annotation_provider	annotation_name	annotation_date	total_gene_count	protein_coding_gene_count	non_coding_gene_count	pubmed_id
genbank_fungi	GCA_931302125.1	PRJEB46640	SAMEA8997545	CAKNUC000000000.1	na	3680293	3680293	Torulaspora kanakia	na	na	latest	Contig	Major	Full	2022-02-26	PYCC 8417	Centre of Molecular and Environmental Biology, UM, Portugal	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/931/302/125/GCA_931302125.1_PYCC_8417/	na	na	na	haploid	fungi	9536302	9536302	45.500000	0	90	90	na	na		0	0	0	na
genbank_fungi	GCA_931305845.1	PRJEB49385	SAMEA11106843	CAKNUM000000000.1	na	3680293	3680293	Torulaspora kanakia	na	na	latest	Contig	Major	Full	2022-02-26	PYCC 9026	yeast genomics lab@nova, unl, portugal	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/931/305/845/GCA_931305845.1_PYCC_9026/	na	na	na	haploid	fungi	9493027	9493027	45.500000	0	135	135	na	na		0	0	0	na
genbank_fungi	GCA_964263445.1	PRJEB78473	SAMEA115972089	CAXVVF000000000.1	reference genome	3680294	3680294	Torulaspora mapucheana	na	na	latest	Contig	Major	Full	2025-07-09	PYCC 9893	yeast genomics lab@nova, unl, portugal	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/263/445/GCA_964263445.1_PYCC_9893/	na	na	na	haploid	fungi	8962152	8962152	43.000000	0	38	38	na	na		0	0	0	na
genbank_fungi	GCA_964263475.1	PRJEB78473	SAMEA115972091	CAXVVG000000000.1	na	3680294	3680294	Torulaspora mapucheana	na	na	latest	Contig	Major	Full	2025-07-09	PYCC 9057	yeast genomics lab@nova, unl, portugal	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/263/475/GCA_964263475.1_PYCC_9057/	na	na	na	haploid	fungi	8967431	8967431	43.000000	0	42	42	na	na		0	0	0	na
genbank_fungi	GCA_964263555.1	PRJEB78473	SAMEA115972090	CAXVVJ000000000.1	na	3680294	3680294	Torulaspora mapucheana	na	na	latest	Contig	Major	Full	2025-07-09	PYCC 9894	yeast genomics lab@nova, unl, portugal	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/263/555/GCA_964263555.1_PYCC_9894/	na	na	na	haploid	fungi	8951989	8951989	43.000000	0	31	31	na	na		0	0	0	na
genbank_fungi	GCA_048593755.1	PRJNA1157869	SAMN43525469	JBIEAN000000000.1	na	3680295	3680295	Torulaspora markjohnstonii	strain=PYCC9891	na	latest	Contig	Major	Full	2025-03-17	yHJA112_Tsp_v1	University of Wisconsin-Madison	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/048/593/755/GCA_048593755.1_yHJA112_Tsp_v1/	na	assembly from type material	na	haploid	fungi	9068664	9068664	46.500000	0	102	102	na	na		0	0	0	na
genbank_fungi	GCA_964263515.1	PRJEB78473	SAMEA115972096	CAXVVN000000000.1	reference genome	3680295	3680295	Torulaspora markjohnstonii	na	na	latest	Contig	Major	Full	2025-07-09	PYCC 9561	yeast genomics lab@nova, unl, portugal	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/263/515/GCA_964263515.1_PYCC_9561/	na	na	na	haploid	fungi	9093976	9093976	46.500000	0	58	58	na	na		0	0	0	na
genbank_fungi	GCA_964263585.1	PRJEB78473	SAMEA115972097	CAXVVT000000000.1	na	3680295	3680295	Torulaspora markjohnstonii	na	na	latest	Contig	Major	Full	2025-07-09	PYCC 8308	yeast genomics lab@nova, unl, portugal	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/263/585/GCA_964263585.1_PYCC_8308/	na	na	na	haploid	fungi	9091903	9091903	46.500000	0	45	45	na	na		0	0	0	na
genbank_fungi	GCA_964263675.1	PRJEB78473	SAMEA115972110	CAXVWC000000000.1	reference genome	3680296	3680296	Torulaspora nezacadeziae	na	na	latest	Contig	Major	Full	2025-07-09	PYCC 8102	yeast genomics lab@nova, unl, portugal	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/263/675/GCA_964263675.1_PYCC_8102/	na	na	na	haploid	fungi	10304007	10304007	39.000000	0	104	104	na	na		0	0	0	na
genbank_fungi	GCA_931305865.1	PRJEB49423	SAMEA11951373	CAKNUL000000000.1	na	3680297	3680297	Torulaspora obscura	na	na	latest	Contig	Major	Full	2022-02-26	NCYC 2473	ncyc - national collection of yeast cultures	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/931/305/865/GCA_931305865.1_NCYC_2473/	na	na	na	haploid	fungi	9673534	9673534	38.500000	0	220	220	na	na		0	0	0	na
genbank_fungi	GCA_964263455.1	PRJEB78473	SAMEA115972109	CAXVVO000000000.1	na	3680297	3680297	Torulaspora obscura	na	na	latest	Contig	Major	Full	2025-07-09	UFMG-CM Y5068	yeast genomics lab@nova, unl, portugal	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/263/455/GCA_964263455.1_UFMG-CM_Y5068/	na	na	na	haploid	fungi	10237729	10237729	38.500000	0	92	92	na	na		0	0	0	na
genbank_fungi	GCA_964263565.1	PRJEB78473	SAMEA115972107	CAXVVI000000000.1	reference genome	3680297	3680297	Torulaspora obscura	na	na	latest	Contig	Major	Full	2025-07-09	PYCC 8933	yeast genomics lab@nova, unl, portugal	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/263/565/GCA_964263565.1_PYCC_8933/	na	na	na	haploid	fungi	10539998	10539998	38.500000	0	9	9	na	na		0	0	0	na
genbank_fungi	GCA_964263665.1	PRJEB78473	SAMEA115972108	CAXVWD000000000.1	na	3680297	3680297	Torulaspora obscura	na	na	latest	Scaffold	Major	Full	2025-07-09	PYCC 5189	yeast genomics lab@nova, unl, portugal	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/263/665/GCA_964263665.1_PYCC_5189/	na	na	na	haploid	fungi	10266346	10263043	38.500000	0	107	165	na	na		0	0	0	na
genbank_fungi	GCA_012851095.1	PRJNA623867	SAMN14559811	JABBEK000000000.1	reference genome	3680298	3680298	Torulaspora pahokee	strain=CBS 11100	na	latest	Scaffold	Major	Full	2020-04-27	ASM1285109v1	University College Dublin	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/851/095/GCA_012851095.1_ASM1285109v1/	na	assembly from type material	na	haploid	fungi	8999477	8999463	44.500000	0	58	59	na	na		0	0	0	na
genbank_fungi	GCA_964263485.1	PRJEB78473	SAMEA115972098	CAXVVL000000000.1	na	3680299	3680299	Torulaspora ventriculi	na	na	latest	Contig	Major	Full	2025-07-09	PYCC 2995	yeast genomics lab@nova, unl, portugal	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/263/485/GCA_964263485.1_PYCC_2995/	na	na	na	haploid	fungi	9221377	9221377	42.500000	0	73	73	na	na		0	0	0	na
genbank_fungi	GCA_964263525.1	PRJEB78473	SAMEA115972099	CAXVVQ000000000.1	reference genome	3680299	3680299	Torulaspora ventriculi	na	na	latest	Contig	Major	Full	2025-07-09	PYCC 2996	yeast genomics lab@nova, unl, portugal	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/263/525/GCA_964263525.1_PYCC_2996/	na	na	na	haploid	fungi	9230116	9230116	42.500000	0	75	75	na	na		0	0	0	na
genbank_fungi	GCA_964263645.1	PRJEB78473	SAMEA115972100	CAXVWA000000000.1	na	3680299	3680299	Torulaspora ventriculi	na	na	latest	Contig	Major	Full	2025-07-09	PYCC 2997	yeast genomics lab@nova, unl, portugal	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/263/645/GCA_964263645.1_PYCC_2997/	na	na	na	haploid	fungi	9211965	9211965	42.500000	0	77	77	na	na		0	0	0	na
genbank_fungi	GCA_059335755.1	PRJNA1405783	SAMN54801972	JBZEML000000000.1	na	3681239	3681239	Biscogniauxia sp. B7585-1	strain=WITT-T1-BR3	na	latest	Contig	Major	Full	2026-07-13	ASM5933575v1	Pacific Forestry Centre/Natural Resources Canada	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/059/335/755/GCA_059335755.1_ASM5933575v1/	na	na	na	haploid	fungi	42711530	42711530	49.000000	0	503	503	na	na		0	0	0	na
genbank_fungi	GCA_058369715.1	PRJNA1420485	SAMN55231740	JBUZWS000000000.1	na	3685591	3685591	Hypocreales sp. StYLS	strain=StYLS	na	latest	Scaffold	Major	Full	2026-06-23	StYLS	CNR - Institute for Sustainable Plant Protection (IPSP)	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/058/369/715/GCA_058369715.1_StYLS/	genus undefined	na	na	haploid	fungi	21713321	21700032	61.000000	0	905	1118	na	na		0	0	0	na
genbank_fungi	GCA_059751275.1	PRJNA1005571	SAMN55310113	JCAZZG000000000.1	na	3685622	3685622	Seiridium sp. T77207-1	strain=CMW808(=CMW-IA003619)	na	latest	Scaffold	Major	Full	2026-08-03	ASM5975127v1	University of Pretoria	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/059/751/275/GCA_059751275.1_ASM5975127v1/	na	na	na	haploid	fungi	45660274	45658664	50.500000	0	361	414	na	na		0	0	0	na
genbank_fungi	GCA_055797535.1	PRJNA1423776	SAMN55366471	JBVDQN000000000.1	na	3686414	3686414	Trichoderma sp. 5c.a.2	strain=5c.a.2	na	latest	Contig	Major	Full	2026-03-11	ASM5579753v1	Government of Canada	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/055/797/535/GCA_055797535.1_ASM5579753v1/	na	na	na	haploid	fungi	40547055	40547055	48.500000	0	128	128	na	na		0	0	0	na
genbank_fungi	GCA_060680805.1	PRJNA1426140	SAMN55847052	JCBLRG000000000.1	na	3687699	3687699	Ceratobasidium sp. R70-G2B	strain=R70-G2B	na	latest	Contig	Major	Full	2026-08-31	ASM6068080v1	Michigan State University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/060/680/805/GCA_060680805.1_ASM6068080v1/	na	na	na	haploid	fungi	62327577	62327577	48.500000	0	234	234	na	na		0	0	0	na
genbank_fungi	GCA_060680765.1	PRJNA1426140	SAMN55847053	JCBLRF000000000.1	na	3687700	3687700	Ceratobasidium sp. R54-40a	strain=R54-40a	na	latest	Contig	Major	Full	2026-08-31	ASM6068076v1	Michigan State University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/060/680/765/GCA_060680765.1_ASM6068076v1/	na	na	na	haploid	fungi	72233501	72233501	51.000000	0	190	190	na	na		0	0	0	na
genbank_fungi	GCA_060680705.1	PRJNA1426140	SAMN55847054	JCBLRE000000000.1	na	3687701	3687701	Ceratobasidium sp. R90-41b	strain=R90-41b	na	latest	Contig	Major	Full	2026-08-31	ASM6068070v1	Michigan State University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/060/680/705/GCA_060680705.1_ASM6068070v1/	na	na	na	haploid	fungi	74799454	74799454	51.000000	0	272	272	na	na		0	0	0	na
genbank_fungi	GCA_060680665.1	PRJNA1426140	SAMN55847055	JCBLRD000000000.1	na	3687702	3687702	Ceratobasidium sp. R37-14	strain=R37-14	na	latest	Contig	Major	Full	2026-08-31	ASM6068066v1	Michigan State University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/060/680/665/GCA_060680665.1_ASM6068066v1/	na	na	na	haploid	fungi	59552518	59552518	50.500000	0	255	255	na	na		0	0	0	na
genbank_fungi	GCA_060680605.1	PRJNA1426140	SAMN55847056	JCBLRC000000000.1	na	3687703	3687703	Ceratobasidium sp. R52-17a	strain=R52-17a	na	latest	Contig	Major	Full	2026-08-31	ASM6068060v1	Michigan State University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/060/680/605/GCA_060680605.1_ASM6068060v1/	na	na	na	haploid	fungi	81003775	81003775	48.500000	0	445	445	na	na		0	0	0	na
genbank_fungi	GCA_977058945.1	PRJEB102645	SAMEA120513353	CDRTSN000000000.1	reference genome	3687792	3687792	Wilhelmdebeerea oxyuri	na	na	latest	Scaffold	Major	Full	2025-11-13	wilhelmomyces_CCF6802	Institue of Microbiology, Czech Acedemy of Sciences	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/977/058/945/GCA_977058945.1_wilhelmomyces_CCF6802/	na	na	na	haploid	fungi	31564765	31563445	54.000000	0	535	604	na	na		0	0	0	na
genbank_fungi	GCA_055797495.1	PRJNA1427580	SAMN55924425	JBVQCO000000000.1	na	3688141	3688141	Trichomonascaceae sp. UFMG-CM-Y2876	strain=UFMG-CM-Y2876	na	latest	Contig	Major	Full	2026-03-11	UFMG_Dzmpeteri_v1.0	Universidade Federal de Minas Gerais (UFMG)	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/055/797/495/GCA_055797495.1_UFMG_Dzmpeteri_v1.0/	genus undefined	na	na	haploid	fungi	12267315	12267315	50.500000	0	34	34	na	na		0	0	0	na
genbank_fungi	GCA_057978675.1	PRJNA1425102	SAMN55406242	JBYJVW000000000.1	na	3688265	3688265	Trichoderma sp. 444A	strain=444A	na	latest	Contig	Major	Full	2026-06-05	Crustfungi1_Tricho	University of Arizona	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/057/978/675/GCA_057978675.1_Crustfungi1_Tricho/	na	na	na	haploid	fungi	40143489	40143489	47.500000	0	1235	1235	na	na		0	0	0	na
genbank_fungi	GCA_057978575.1	PRJNA1425102	SAMN55406243	JBYJVX000000000.1	na	3688266	3688266	Fusarium sp. 444B	strain=444B	na	latest	Contig	Major	Full	2026-06-05	Crustfungi2_Fusar	University of Arizona	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/057/978/575/GCA_057978575.1_Crustfungi2_Fusar/	na	na	na	haploid	fungi	39631466	39631466	48.000000	0	291	291	na	na		0	0	0	na
genbank_fungi	GCA_057978615.1	PRJNA1425102	SAMN55406244	JBYJVY000000000.1	na	3688267	3688267	Cladorrhinum sp. 445A	strain=445A	na	latest	Contig	Major	Full	2026-06-05	Crustfungi3_Clador	University of Arizona	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/057/978/615/GCA_057978615.1_Crustfungi3_Clador/	na	na	na	haploid	fungi	35970206	35970206	51.000000	0	988	988	na	na		0	0	0	na
genbank_fungi	GCA_057978495.1	PRJNA1425102	SAMN55406245	JBYJVZ000000000.1	na	3688268	3688268	Trichoderma sp. 446A	strain=446A	na	latest	Contig	Major	Full	2026-06-05	Crustfungi4_Tricho	University of Arizona	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/057/978/495/GCA_057978495.1_Crustfungi4_Tricho/	na	na	na	haploid	fungi	38345195	38345195	49.000000	0	897	897	na	na		0	0	0	na
genbank_fungi	GCA_057978505.1	PRJNA1425102	SAMN55406246	JBYJWA000000000.1	na	3688269	3688269	Cladosporium sp. 447A	strain=447A	na	latest	Contig	Major	Full	2026-06-05	Crustfungi5_Clados	University of Arizona	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/057/978/505/GCA_057978505.1_Crustfungi5_Clados/	na	na	na	haploid	fungi	33270947	33270947	54.000000	0	151	151	na	na		0	0	0	na
genbank_fungi	GCA_057978455.1	PRJNA1425102	SAMN55406247	JBYJWB000000000.1	na	3688270	3688270	Exophiala sp. 448A	strain=448A	na	latest	Contig	Major	Full	2026-06-05	Crustfungi6_Exophi	University of Arizona	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/057/978/455/GCA_057978455.1_Crustfungi6_Exophi/	na	na	na	haploid	fungi	36942503	36942503	50.500000	0	625	625	na	na		0	0	0	na
genbank_fungi	GCA_057978415.1	PRJNA1425102	SAMN55406248	JBYJWC000000000.1	na	3688271	3688271	Exophiala sp. 449A	strain=449A	na	latest	Contig	Major	Full	2026-06-05	Crustfungi7_Exophi	University of Arizona	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/057/978/415/GCA_057978415.1_Crustfungi7_Exophi/	na	na	na	haploid	fungi	32523262	32523262	50.500000	0	264	264	na	na		0	0	0	na
genbank_fungi	GCA_057978835.1	PRJNA1425102	SAMN55406249	JBYJWD000000000.1	na	3688272	3688272	Cladosporium sp. 450A	strain=450A	na	latest	Contig	Major	Full	2026-06-05	Crustfungi8_Clados	University of Arizona	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/057/978/835/GCA_057978835.1_Crustfungi8_Clados/	na	na	na	haploid	fungi	54566508	54566508	50.500000	0	2513	2513	na	na		0	0	0	na
genbank_fungi	GCA_057978465.1	PRJNA1425102	SAMN55406250	JBYJWE000000000.1	na	3688273	3688273	Epicoccum sp. 537A	strain=537A	na	latest	Contig	Major	Full	2026-06-05	Crustfungi9_Epicoc	University of Arizona	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/057/978/465/GCA_057978465.1_Crustfungi9_Epicoc/	na	na	na	haploid	fungi	33120522	33120522	52.500000	0	470	470	na	na		0	0	0	na
genbank_fungi	GCA_057978885.1	PRJNA1425102	SAMN55406251	JBYJWF000000000.1	na	3688274	3688274	Chaetomiaceae sp. 537B	strain=537B	na	latest	Contig	Major	Full	2026-06-05	Crustfungi10_Chaeto	University of Arizona	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/057/978/885/GCA_057978885.1_Crustfungi10_Chaeto/	genus undefined	na	na	haploid	fungi	29806904	29806904	49.000000	0	3440	3440	na	na		0	0	0	na
genbank_fungi	GCA_057978275.1	PRJNA1425102	SAMN55406252	JBYJWG000000000.1	na	3688275	3688275	Didymellaceae sp. 537F	strain=537F	na	latest	Contig	Major	Full	2026-06-05	Crustfungi11_Didyme	University of Arizona	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/057/978/275/GCA_057978275.1_Crustfungi11_Didyme/	genus undefined	na	na	haploid	fungi	33138712	33138712	50.500000	0	580	580	na	na		0	0	0	na
genbank_fungi	GCA_057978915.1	PRJNA1425102	SAMN55406253	JBYJWH000000000.1	na	3688276	3688276	Pleosporales sp. 538A	strain=538A	na	latest	Contig	Major	Full	2026-06-05	Crustfungi12_Pleosp	University of Arizona	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/057/978/915/GCA_057978915.1_Crustfungi12_Pleosp/	genus undefined	na	na	haploid	fungi	31615386	31615386	49.500000	0	1981	1981	na	na		0	0	0	na
genbank_fungi	GCA_059056855.1	PRJNA1434471	SAMN56405303	JBWJUO000000000.1	na	3695245	3695245	Trichoderma sp. ARE 7.A.2	strain=ARE 7.A.2	na	latest	Contig	Major	Full	2026-07-07	ASM5905685v1	Government of Canada	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/059/056/855/GCA_059056855.1_ASM5905685v1/	na	na	na	haploid	fungi	41281380	41281380	48.000000	0	34	34	na	na		0	0	0	na
genbank_fungi	GCA_059056935.1	PRJNA1434501	SAMN56405911	JBWJUP000000000.1	na	3695247	3695247	Trichoderma sp. ARE 21-36	strain=ARE 21-36	na	latest	Contig	Major	Full	2026-07-07	ASM5905693v1	Government of Canada	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/059/056/935/GCA_059056935.1_ASM5905693v1/	na	na	na	haploid	fungi	40439792	40439792	48.000000	0	53	53	na	na		0	0	0	na
genbank_fungi	GCA_056776735.1	PRJNA1431098	SAMN56297194	JBWCEU000000000.1	na	3695396	3695396	Humicola sp. MLY179	strain=MLY179	na	latest	Contig	Major	Full	2026-04-17	ASM5677673v1	Zhejiang University of Science and Technology	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/056/776/735/GCA_056776735.1_ASM5677673v1/	na	na	na	haploid	fungi	35485210	35485210	57.500000	0	11	11	na	na		0	0	0	na
genbank_fungi	GCA_056151845.1	PRJNA1338710	SAMN52580428	JBSWBP000000000.1	na	3695560	3695560	Xylaria sp. RV14508	strain=RV14508	na	latest	Scaffold	Major	Full	2026-03-19	Xyl_ENCB_2025	Instituto Politecnico Nacional	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/056/151/845/GCA_056151845.1_Xyl_ENCB_2025/	na	na	na	haploid	fungi	52777149	52742643	42.000000	0	5016	5377	na	na		0	0	0	na
genbank_fungi	GCA_057546315.1	PRJDB40527	SAMD01826061	BAAKFU000000000.1	na	3696752	3696752	Metschnikowia sp. TS-2026-1	strain=JCM 36743	na	latest	Contig	Major	Full	2026-03-27	JCM36743_assembly01	Kyushu Institute of Technology	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/057/546/315/GCA_057546315.1_JCM36743_assembly01/	na	na	na	haploid	fungi	14153940	14153940	48.000000	0	4585	4585	na	na		0	0	0	na
genbank_fungi	GCA_057548775.1	PRJDB40527	SAMD01826060	BAAKFT000000000.1	na	3696752	3696752	Metschnikowia sp. TS-2026-1	strain=JCM 36740	na	latest	Contig	Major	Full	2026-03-27	JCM36740_assembly01	Kyushu Institute of Technology	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/057/548/775/GCA_057548775.1_JCM36740_assembly01/	na	na	na	haploid	fungi	14051056	14051056	48.000000	0	4286	4286	na	na		0	0	0	na
genbank_fungi	GCA_057554785.1	PRJDB40527	SAMD01826057	BAAKFQ000000000.1	na	3696752	3696752	Metschnikowia sp. TS-2026-1	strain=JCM 35539	na	latest	Contig	Major	Full	2026-03-27	JCM35539_assembly01	Kyushu Institute of Technology	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/057/554/785/GCA_057554785.1_JCM35539_assembly01/	na	na	na	haploid	fungi	13981155	13981155	48.000000	0	4025	4025	na	na		0	0	0	na
genbank_fungi	GCA_057545325.1	PRJDB40527	SAMD01826062	BAAKFV000000000.1	na	3696753	3696753	Metschnikowia sp. TS-2026-2	strain=JCM 38279	na	latest	Contig	Major	Full	2026-03-27	JCM35542_assembly01	Kyushu Institute of Technology	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/057/545/325/GCA_057545325.1_JCM35542_assembly01/	na	na	na	haploid	fungi	12689900	12689900	49.500000	0	2540	2540	na	na		0	0	0	na
genbank_fungi	GCA_057550925.1	PRJDB40527	SAMD01826059	BAAKFS000000000.1	na	3696753	3696753	Metschnikowia sp. TS-2026-2	strain=JCM 35544	na	latest	Contig	Major	Full	2026-03-27	JCM35544_assembly01	Kyushu Institute of Technology	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/057/550/925/GCA_057550925.1_JCM35544_assembly01/	na	na	na	haploid	fungi	14872828	14872828	49.500000	0	3145	3145	na	na		0	0	0	na
genbank_fungi	GCA_057553035.1	PRJDB40527	SAMD01826058	BAAKFR000000000.1	na	3696753	3696753	Metschnikowia sp. TS-2026-2	strain=JCM 35542	na	latest	Contig	Major	Full	2026-03-27	JCM35542_assembly01	Kyushu Institute of Technology	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/057/553/035/GCA_057553035.1_JCM35542_assembly01/	na	na	na	haploid	fungi	12772582	12772582	49.500000	0	2626	2626	na	na		0	0	0	na
genbank_fungi	GCA_057662165.1	PRJNA1443072	SAMN56792262	JBYEQD000000000.1	na	3697201	3697201	Rhizopus sp. TYR1	strain=TYR1	na	latest	Contig	Major	Full	2026-05-20	ASM5766216v1	Jiangsu Academy of Agricultural Sciences	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/057/662/165/GCA_057662165.1_ASM5766216v1/	na	na	na	haploid	fungi	31477361	31477361	35.500000	0	3689	3689	na	na		0	0	0	na
genbank_fungi	GCA_057557895.1	PRJNA1447389	SAMN56947462	JBWXUM000000000.1	na	3698160	3698160	Sugiyamaella sp. LJX2-8	na	LJX2-8	latest	Scaffold	Major	Full	2026-05-15	ASM5755789v1	Institute of Microbiology, Chinese Academy of Sciences	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/057/557/895/GCA_057557895.1_ASM5755789v1/	na	na	na	haploid	fungi	14943490	14941489	49.000000	0	523	695	na	na		0	0	0	na
genbank_fungi	GCA_059994335.1	PRJNA1445816	SAMN56799114	JBYKAC000000000.1	na	3698340	3698340	Papiliotrema sp. F651	strain=F651	na	latest	Scaffold	Major	Full	2026-08-10	ASM5999433v1	Shenyang agricultural university	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/059/994/335/GCA_059994335.1_ASM5999433v1/	na	na	na	haploid	fungi	22947823	22947527	58.500000	0	103	106	na	na		0	0	0	na
genbank_fungi	GCA_057558035.1	PRJNA1448026	SAMN57098869	JBXAEF000000000.1	na	3698444	3698444	Ascomycota sp. 'Antarctolithica obscura'	na	Mars-62.17	latest	Scaffold	Major	Full	2026-05-15	FM_MARS-62.17_MAG_AntObs_1.0	Fondazione Edmund Mach	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/057/558/035/GCA_057558035.1_FM_MARS-62.17_MAG_AntObs_1.0/	derived from metagenome; genus undefined	na	na	haploid	fungi	10470405	10470175	49.500000	0	363	377	Fondazione Edmund Mach	Annotation submitted by Fondazione Edmund Mach	2026-05-15	5499	5453	46	na
genbank_fungi	GCA_057558045.1	PRJNA1448026	SAMN57098868	JBXAEG000000000.1	na	3698444	3698444	Ascomycota sp. 'Antarctolithica obscura'	na	Mars-82.9	latest	Scaffold	Major	Full	2026-05-15	FM_MARS-82.9_MAG_AntObs_1.0	Fondazione Edmund Mach	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/057/558/045/GCA_057558045.1_FM_MARS-82.9_MAG_AntObs_1.0/	derived from metagenome; genus undefined	na	na	haploid	fungi	9758941	9758741	49.500000	0	89	91	Fondazione Edmund Mach	Annotation submitted by Fondazione Edmund Mach	2026-05-15	5100	5058	42	na
genbank_fungi	GCA_057558075.1	PRJNA1448026	SAMN57098867	JBXAEH000000000.1	na	3698444	3698444	Ascomycota sp. 'Antarctolithica obscura'	na	Mars-17.30	latest	Scaffold	Major	Full	2026-05-15	FM_MARS-17.30_MAG_AntObs_1.0	Fondazione Edmund Mach	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/057/558/075/GCA_057558075.1_FM_MARS-17.30_MAG_AntObs_1.0/	derived from metagenome; genus undefined	na	na	haploid	fungi	9597690	9597570	49.500000	0	124	127	Fondazione Edmund Mach	Annotation submitted by Fondazione Edmund Mach	2026-05-15	5079	5035	44	na
genbank_fungi	GCA_057558155.1	PRJNA1448026	SAMN57098866	JBXAEI000000000.1	na	3698444	3698444	Ascomycota sp. 'Antarctolithica obscura'	na	Mars-55.28	latest	Scaffold	Major	Full	2026-05-15	FM_MARS-55.28_MAG_AntObs_1.0	Fondazione Edmund Mach	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/057/558/155/GCA_057558155.1_FM_MARS-55.28_MAG_AntObs_1.0/	derived from metagenome; genus undefined	na	na	haploid	fungi	9248307	9247807	49.500000	0	620	670	Fondazione Edmund Mach	Annotation submitted by Fondazione Edmund Mach	2026-05-15	5063	5023	40	na
