marker	taxon_id	protein_id	status	translation_table	code_provenance	source_kind	annotation_flags	initial_phase_or_omitted_bases	terminal_partial_bases	terminal_stop_removed	noncanonical_codon_columns	representative_decision	gene_mapping_status
5018803at2759	F1520584	KAJ1960465.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
5018803at2759	F708070	XP_064678984.1	excluded:initial_phase_requires_coordinate_review	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	1				longest_per_gene_lexical_tiebreak	unique_gene
5018803at2759	F278681	KAG5457771.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5018803at2759	F1907219	RKP15297.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
5018803at2759	F78915	RKP08292.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5018803at2759	F2109901	NODE_43_length_28809_cov_0.237200.p4	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	retained_unresolved_gene	provisional_orf
5018803at2759	F2020955	NODE_201_length_13147_cov_1.076104.p2	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	retained_unresolved_gene	provisional_orf
5018803at2759	O691883	XP_009492404.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5018803at2759	OFS1403592	CFRG0497T1	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	longest_per_gene_lexical_tiebreak	unique_gene
529759at2759	F264483	CED85059.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds		0		True	0	retained_unresolved_gene	unmapped
529759at2759	F3038894	KAK4700289.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
529759at2759	F1604274	KAJ1559510.1	excluded:non_triplet_length	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0				longest_per_gene_lexical_tiebreak	unique_gene
529759at2759	F2735257	KAJ3277903.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
529759at2759	F27376	CAG8627470.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
529759at2759	F61397	XP_051394278.1	excluded:non_triplet_length	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0				longest_per_gene_lexical_tiebreak	unique_gene
529759at2759	F278681	KAG5463363.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
529759at2759	F2109901	NODE_520_length_7308_cov_0.176862.p1	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	retained_unresolved_gene	provisional_orf
529759at2759	F2020955	NODE_55_length_29507_cov_0.809712.p17	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	retained_unresolved_gene	provisional_orf
529759at2759	OFS1403592	CFRG4239T1	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	longest_per_gene_lexical_tiebreak	unique_gene
530014at2759	F1095194	XP_038750710.1	excluded:translation_mismatch	1	ncbi_documented_default	ncbi_unmodified_cds		0				longest_per_gene_lexical_tiebreak	unique_gene
530014at2759	F1738374	XP_083071641.1	excluded:non_triplet_length	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0				longest_per_gene_lexical_tiebreak	unique_gene
530014at2759	F52883	MCJ1349723.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
530014at2759	F264483	CDZ98201.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds		0		True	0	retained_unresolved_gene	unmapped
530014at2759	F68786	KIJ36370.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
530014at2759	F3038894	KAK4705479.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
530014at2759	F2834505	KZS87249.1	excluded:initial_phase_requires_coordinate_review	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	1				longest_per_gene_lexical_tiebreak	unique_gene
530014at2759	F467971	KZT37455.1	excluded:initial_phase_requires_coordinate_review	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	1				longest_per_gene_lexical_tiebreak	unique_gene
530014at2759	F1055551	KAO0787349.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
530014at2759	F144679	CAG8653350.1	excluded:non_triplet_length	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0				longest_per_gene_lexical_tiebreak	unique_gene
530014at2759	F2562287	CAJ0826109.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
530014at2759	F604196	KAG0257877.1	excluded:non_triplet_length	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0				longest_per_gene_lexical_tiebreak	unique_gene
530014at2759	F979761	KAF9581478.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
530014at2759	F2340872	RUS19408.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
530014at2759	F2109901	NODE_587_length_6372_cov_0.270524.p1	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	retained_unresolved_gene	provisional_orf
530014at2759	F2020955	NODE_389_length_8228_cov_1.280600.p1	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	retained_unresolved_gene	provisional_orf
530014at2759	O81824	XP_001745119.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
530014at2759	OFS1403592	CFRG0177T1	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	longest_per_gene_lexical_tiebreak	unique_gene
530740at2759	F318763	KAI9873652.1	excluded:non_triplet_length	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0				longest_per_gene_lexical_tiebreak	unique_gene
530740at2759	F1176130	KAF1988096.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
530740at2759	F705562	KAF2716653.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
530740at2759	F177197	OIW30576.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
530740at2759	F264483	CED84714.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds		0		True	0	retained_unresolved_gene	unmapped
530740at2759	F1858805	XP_040626111.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
530740at2759	F208960	XP_007266360.1	excluded:initial_phase_requires_coordinate_review	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	2				longest_per_gene_lexical_tiebreak	unique_gene
530740at2759	F3038894	KAK4698978.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
530740at2759	F231932	XP_007397414.1	excluded:non_triplet_length	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0				longest_per_gene_lexical_tiebreak	unique_gene
530740at2759	F2834505	KZS98632.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
530740at2759	F1604274	KAJ1565373.1	excluded:initial_phase_requires_coordinate_review|non_triplet_length	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	2				longest_per_gene_lexical_tiebreak	unique_gene
530740at2759	F348617	KAI0225065.1	excluded:non_triplet_length	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0				longest_per_gene_lexical_tiebreak	unique_gene
530740at2759	F1520584	KAJ1952956.1	excluded:initial_phase_requires_coordinate_review	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	2				longest_per_gene_lexical_tiebreak	unique_gene
530740at2759	F278681	KAG5461813.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
530740at2759	F1907219	RKP12866.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
530740at2759	F2109901	NODE_665_length_5410_cov_0.165317.p1	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	retained_unresolved_gene	provisional_orf
530740at2759	F2020955	NODE_55_length_29507_cov_0.809712.p4	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	retained_unresolved_gene	provisional_orf
530740at2759	OFS5426506	Pgem_evm1s16997	translation_verified_codon_alignment	1	external_table_1_genome_projection	published_genome_projected_codon_span	partial_boundaries	1	0	False	0	longest_per_gene_lexical_tiebreak	unique_gene
530740at2759	OFS1403592	CFRG5483T1	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	longest_per_gene_lexical_tiebreak	unique_gene
538728at2759	F4918	ODV98580.1	translation_verified_codon_alignment	26	explicit_cds	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
538728at2759	F147573	KAF2861239.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
538728at2759	F1507873	KAK5142450.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
538728at2759	F578093	KAF2454455.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
538728at2759	F29883	XP_001882816.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
538728at2759	F264483	CED82612.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds		0		True	0	retained_unresolved_gene	unmapped
538728at2759	F1280837	XP_025356434.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
538728at2759	F3038894	KAK4704616.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
538728at2759	F1569628	XP_025362628.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
538728at2759	F203908	XP_007414378.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
538728at2759	F1500003	KAI9142383.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
538728at2759	F1604274	KAJ1565322.1	excluded:non_triplet_length	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0				longest_per_gene_lexical_tiebreak	unique_gene
538728at2759	F2735257	KAJ3278847.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
538728at2759	F27376	CAG8709482.1	excluded:initial_phase_requires_coordinate_review|non_triplet_length	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	2				longest_per_gene_lexical_tiebreak	unique_gene
538728at2759	F2562287	CAJ0906529.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
538728at2759	F4866	KAJ1958532.1	excluded:non_triplet_length	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0				longest_per_gene_lexical_tiebreak	unique_gene
538728at2759	F64571	XP_021875151.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
538728at2759	F4837	XP_018290238.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
538728at2759	F91625	KAG2174197.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
538728at2759	F1754191	ORX50784.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
538728at2759	F278681	KAG5458641.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
538728at2759	F78915	RKP08384.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
538728at2759	F2109901	NODE_44_length_28780_cov_0.148496.p5	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	retained_unresolved_gene	provisional_orf
538728at2759	F2020955	NODE_298_length_10484_cov_0.802600.p3	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	retained_unresolved_gene	provisional_orf
