case_id	marker	genus_label	translation_table	source_strict_taxa	excluded_curated_hybrids	retained_taxa	source_codon_columns	retained_codon_columns	minimum_observed_codons	maximum_observed_codons	marker_copy_caveat	status	selection_status
Saccharomyces__530014at2759__code1	530014at2759	Saccharomyces	1	8	1	7	862	854	851	854	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Candida__530014at2759__code12	530014at2759	Candida	12	4	0	4	862	852	852	852	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Amanita__530014at2759__code1	530014at2759	Amanita	1	6	0	6	862	852	827	852	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Suillus__530014at2759__code1	530014at2759	Suillus	1	10	0	10	862	845	780	845	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Naganishia__530014at2759__code1	530014at2759	Naganishia	1	3	0	3	862	623	623	623	none_recorded	insufficient_coverage_after_taxon_policy	not_validated_for_selection_testing
Malassezia__530014at2759__code1	530014at2759	Malassezia	1	5	0	5	862	835	800	835	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Microbotryum__530014at2759__code1	530014at2759	Microbotryum	1	4	0	4	862	848	848	848	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Serendipita__530014at2759__code1	530014at2759	Serendipita	1	2	0	2	862	776	776	776	none_recorded	insufficient_coverage_after_taxon_policy	not_validated_for_selection_testing
Tilletia__530014at2759__code1	530014at2759	Tilletia	1	5	0	5	862	841	841	841	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Cryptococcus__530014at2759__code1	530014at2759	Cryptococcus	1	10	0	10	862	853	853	853	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Wallemia__530014at2759__code1	530014at2759	Wallemia	1	4	0	4	862	840	840	840	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Umbelopsis__530014at2759__code1	530014at2759	Umbelopsis	1	4	0	4	862	800	800	800	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Aspergillus__530740at2759__code1	530740at2759	Aspergillus	1	10	0	10	318	293	284	293	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Colletotrichum__530740at2759__code1	530740at2759	Colletotrichum	1	10	0	10	318	297	184	297	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Fusarium__530740at2759__code1	530740at2759	Fusarium	1	8	0	8	318	291	232	291	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Trichoderma__530740at2759__code1	530740at2759	Trichoderma	1	9	0	9	318	300	287	300	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Saccharomyces__530740at2759__code1	530740at2759	Saccharomyces	1	7	0	7	318	216	153	216	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Candida__530740at2759__code12	530740at2759	Candida	12	2	0	2	318	149	149	149	none_recorded	insufficient_coverage_after_taxon_policy	not_validated_for_selection_testing
Amanita__530740at2759__code1	530740at2759	Amanita	1	7	0	7	318	283	273	283	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Suillus__530740at2759__code1	530740at2759	Suillus	1	8	0	8	318	286	280	286	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Naganishia__530740at2759__code1	530740at2759	Naganishia	1	4	0	4	318	232	232	232	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Malassezia__530740at2759__code1	530740at2759	Malassezia	1	5	0	5	318	253	248	253	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Microbotryum__530740at2759__code1	530740at2759	Microbotryum	1	4	0	4	318	277	277	277	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Serendipita__530740at2759__code1	530740at2759	Serendipita	1	2	0	2	318	281	281	281	none_recorded	insufficient_coverage_after_taxon_policy	not_validated_for_selection_testing
Tilletia__530740at2759__code1	530740at2759	Tilletia	1	5	0	5	318	281	245	281	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Cryptococcus__530740at2759__code1	530740at2759	Cryptococcus	1	10	0	10	318	281	275	281	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Wallemia__530740at2759__code1	530740at2759	Wallemia	1	4	0	4	318	275	275	275	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Umbelopsis__530740at2759__code1	530740at2759	Umbelopsis	1	4	0	4	318	254	254	254	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Aspergillus__538728at2759__code1	538728at2759	Aspergillus	1	10	0	10	551	521	511	521	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Colletotrichum__538728at2759__code1	538728at2759	Colletotrichum	1	10	0	10	551	537	533	537	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Fusarium__538728at2759__code1	538728at2759	Fusarium	1	9	0	9	551	530	526	530	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Trichoderma__538728at2759__code1	538728at2759	Trichoderma	1	10	0	10	551	533	530	533	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Saccharomyces__538728at2759__code1	538728at2759	Saccharomyces	1	7	0	7	551	331	330	331	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Candida__538728at2759__code1	538728at2759	Candida	1	1	0	1	551	382	382	382	none_recorded	insufficient_coverage_after_taxon_policy	not_validated_for_selection_testing
Candida__538728at2759__code12	538728at2759	Candida	12	4	0	4	551	354	354	354	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Amanita__538728at2759__code1	538728at2759	Amanita	1	5	0	5	551	517	498	517	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Suillus__538728at2759__code1	538728at2759	Suillus	1	10	0	10	551	518	488	518	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Naganishia__538728at2759__code1	538728at2759	Naganishia	1	4	0	4	551	521	521	521	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Malassezia__538728at2759__code1	538728at2759	Malassezia	1	5	0	5	551	432	426	432	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Microbotryum__538728at2759__code1	538728at2759	Microbotryum	1	4	0	4	551	504	504	504	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Serendipita__538728at2759__code1	538728at2759	Serendipita	1	2	0	2	551	513	513	513	none_recorded	insufficient_coverage_after_taxon_policy	not_validated_for_selection_testing
Tilletia__538728at2759__code1	538728at2759	Tilletia	1	5	0	5	551	506	504	506	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Cryptococcus__538728at2759__code1	538728at2759	Cryptococcus	1	10	0	10	551	521	408	521	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Wallemia__538728at2759__code1	538728at2759	Wallemia	1	4	0	4	551	437	437	437	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Umbelopsis__538728at2759__code1	538728at2759	Umbelopsis	1	3	0	3	551	457	457	457	none_recorded	insufficient_coverage_after_taxon_policy	not_validated_for_selection_testing
Aspergillus__538952at2759__code1	538952at2759	Aspergillus	1	10	0	10	531	501	498	501	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Colletotrichum__538952at2759__code1	538952at2759	Colletotrichum	1	10	0	10	531	489	486	489	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Fusarium__538952at2759__code1	538952at2759	Fusarium	1	10	0	10	531	482	480	482	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Trichoderma__538952at2759__code1	538952at2759	Trichoderma	1	10	0	10	531	489	487	489	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Saccharomyces__538952at2759__code1	538952at2759	Saccharomyces	1	7	0	7	531	419	418	419	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Candida__538952at2759__code12	538952at2759	Candida	12	4	0	4	531	417	417	417	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Amanita__538952at2759__code1	538952at2759	Amanita	1	7	0	7	531	485	478	485	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Suillus__538952at2759__code1	538952at2759	Suillus	1	10	0	10	531	498	465	498	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Naganishia__538952at2759__code1	538952at2759	Naganishia	1	3	0	3	531	499	499	499	none_recorded	insufficient_coverage_after_taxon_policy	not_validated_for_selection_testing
Malassezia__538952at2759__code1	538952at2759	Malassezia	1	4	0	4	531	456	456	456	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Microbotryum__538952at2759__code1	538952at2759	Microbotryum	1	3	0	3	531	499	499	499	none_recorded	insufficient_coverage_after_taxon_policy	not_validated_for_selection_testing
Serendipita__538952at2759__code1	538952at2759	Serendipita	1	2	0	2	531	450	450	450	none_recorded	insufficient_coverage_after_taxon_policy	not_validated_for_selection_testing
Tilletia__538952at2759__code1	538952at2759	Tilletia	1	4	0	4	531	489	489	489	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Cryptococcus__538952at2759__code1	538952at2759	Cryptococcus	1	10	0	10	531	456	446	456	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Wallemia__538952at2759__code1	538952at2759	Wallemia	1	4	0	4	531	442	442	442	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Umbelopsis__538952at2759__code1	538952at2759	Umbelopsis	1	4	0	4	531	448	448	448	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Aspergillus__539632at2759__code1	539632at2759	Aspergillus	1	10	0	10	306	305	305	305	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Colletotrichum__539632at2759__code1	539632at2759	Colletotrichum	1	10	0	10	306	304	304	304	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Fusarium__539632at2759__code1	539632at2759	Fusarium	1	9	0	9	306	305	305	305	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Trichoderma__539632at2759__code1	539632at2759	Trichoderma	1	10	0	10	306	305	305	305	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Saccharomyces__539632at2759__code1	539632at2759	Saccharomyces	1	7	0	7	306	303	303	303	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Candida__539632at2759__code1	539632at2759	Candida	1	0	0	0	306	0	0	0	none_recorded	insufficient_coverage_after_taxon_policy	not_validated_for_selection_testing
Candida__539632at2759__code12	539632at2759	Candida	12	4	0	4	306	299	299	299	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Amanita__539632at2759__code1	539632at2759	Amanita	1	6	0	6	306	297	296	297	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Suillus__539632at2759__code1	539632at2759	Suillus	1	10	0	10	306	298	264	298	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Naganishia__539632at2759__code1	539632at2759	Naganishia	1	4	0	4	306	299	299	299	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Malassezia__539632at2759__code1	539632at2759	Malassezia	1	5	0	5	306	298	298	298	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Microbotryum__539632at2759__code1	539632at2759	Microbotryum	1	4	0	4	306	297	297	297	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Serendipita__539632at2759__code1	539632at2759	Serendipita	1	2	0	2	306	297	297	297	none_recorded	insufficient_coverage_after_taxon_policy	not_validated_for_selection_testing
Tilletia__539632at2759__code1	539632at2759	Tilletia	1	3	0	3	306	280	280	280	none_recorded	insufficient_coverage_after_taxon_policy	not_validated_for_selection_testing
Cryptococcus__539632at2759__code1	539632at2759	Cryptococcus	1	9	0	9	306	300	300	300	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Wallemia__539632at2759__code1	539632at2759	Wallemia	1	4	0	4	306	296	296	296	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Umbelopsis__539632at2759__code1	539632at2759	Umbelopsis	1	4	0	4	306	304	304	304	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Aspergillus__540946at2759__code1	540946at2759	Aspergillus	1	10	0	10	439	433	431	433	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Colletotrichum__540946at2759__code1	540946at2759	Colletotrichum	1	10	0	10	439	433	430	433	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Fusarium__540946at2759__code1	540946at2759	Fusarium	1	9	0	9	439	429	427	429	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Trichoderma__540946at2759__code1	540946at2759	Trichoderma	1	10	0	10	439	433	417	433	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Saccharomyces__540946at2759__code1	540946at2759	Saccharomyces	1	6	0	6	439	394	390	394	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Candida__540946at2759__code1	540946at2759	Candida	1	1	0	1	439	401	401	401	none_recorded	insufficient_coverage_after_taxon_policy	not_validated_for_selection_testing
Candida__540946at2759__code12	540946at2759	Candida	12	4	0	4	439	387	387	387	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Amanita__540946at2759__code1	540946at2759	Amanita	1	6	0	6	439	395	384	395	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Suillus__540946at2759__code1	540946at2759	Suillus	1	10	0	10	439	393	393	393	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Naganishia__540946at2759__code1	540946at2759	Naganishia	1	4	0	4	439	391	391	391	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Malassezia__540946at2759__code1	540946at2759	Malassezia	1	5	0	5	439	413	409	413	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Microbotryum__540946at2759__code1	540946at2759	Microbotryum	1	4	0	4	439	409	409	409	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Serendipita__540946at2759__code1	540946at2759	Serendipita	1	1	0	1	439	397	397	397	none_recorded	insufficient_coverage_after_taxon_policy	not_validated_for_selection_testing
Tilletia__540946at2759__code1	540946at2759	Tilletia	1	5	0	5	439	423	423	423	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Cryptococcus__540946at2759__code1	540946at2759	Cryptococcus	1	10	0	10	439	411	396	411	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Wallemia__540946at2759__code1	540946at2759	Wallemia	1	4	0	4	439	397	397	397	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Umbelopsis__540946at2759__code1	540946at2759	Umbelopsis	1	4	0	4	439	343	343	343	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
