representative_input_id	models	unique_sequences	taxa	ingroup_taxa	outgroup_taxa	sources	markers	marker_ids_json	major_lineages_json	minimum_length	maximum_length	model_weighted_median_mean_CA_plddt	models_mean_CA_plddt_below70	edges_not_passing_both_approximate_directions	edge_qualification	orthology_status
M017476	1	1	1	1	0	ESMFold	1	"[""5013259at2759""]"	"[""Basidiomycota""]"	248	248	73.70084381103516	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M017478	1	1	1	1	0	ESMFold	1	"[""5005274at2759""]"	"[""Ascomycota""]"	396	396	70.07833099365234	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M017482	3	3	3	3	0	ESMFold	1	"[""801816at2759""]"	"[""Ascomycota"", ""Basidiomycota""]"	176	214	78.87494659423828	0	0	pending_exact_score_review	not_established_by_structural_clustering
M017487	5	5	5	5	0	ESMFold	1	"[""5004118at2759""]"	"[""Ascomycota""]"	261	273	68.39998626708984	5	0	pending_exact_score_review	not_established_by_structural_clustering
M017489	3	3	3	3	0	ESMFold	1	"[""5005750at2759""]"	"[""Ascomycota"", ""Basidiomycota""]"	191	238	82.77173614501953	1	0	pending_exact_score_review	not_established_by_structural_clustering
M017493	1	1	1	1	0	ESMFold	1	"[""4969990at2759""]"	"[""Basidiomycota""]"	314	314	87.2819595336914	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M017495	2	2	2	2	0	ESMFold	1	"[""5005010at2759""]"	"[""Basidiomycota""]"	121	123	84.0313720703125	0	0	pending_exact_score_review	not_established_by_structural_clustering
M017497	6	6	6	6	0	ESMFold	1	"[""5005010at2759""]"	"[""Basidiomycota""]"	114	142	83.31735610961914	0	3	pending_exact_score_review	not_established_by_structural_clustering
M017516	2	2	2	2	0	ESMFold	1	"[""5005174at2759""]"	"[""Ascomycota""]"	216	227	69.02599334716797	1	0	pending_exact_score_review	not_established_by_structural_clustering
M017517	1	1	1	1	0	ESMFold	1	"[""201273at2759""]"	"[""Ascomycota""]"	261	261	63.216190338134766	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M017526	2	2	2	2	0	ESMFold	1	"[""5005174at2759""]"	"[""Ascomycota""]"	193	223	69.30452346801758	2	0	pending_exact_score_review	not_established_by_structural_clustering
M017531	1	1	1	1	0	ESMFold	1	"[""5004118at2759""]"	"[""Basidiomycota""]"	296	296	62.39111328125	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M017539	1	1	1	1	0	ESMFold	1	"[""5013259at2759""]"	"[""Ascomycota""]"	195	195	79.78644561767578	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M017540	3	3	3	3	0	AlphaFold;ESMFold	1	"[""5003972at2759""]"	"[""Ascomycota""]"	206	234	86.46932983398438	0	0	pending_exact_score_review	not_established_by_structural_clustering
M017542	1	1	1	1	0	ESMFold	1	"[""5015712at2759""]"	"[""Ascomycota""]"	497	497	77.12820434570312	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M017551	4	4	4	4	0	AlphaFold;ESMFold	1	"[""707202at2759""]"	"[""Basidiomycota"", ""Mortierellomycota""]"	355	367	91.42738530059981	0	0	pending_exact_score_review	not_established_by_structural_clustering
M017552	1	1	1	1	0	ESMFold	1	"[""5004118at2759""]"	"[""Ascomycota""]"	264	264	66.86026763916016	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M017553	1	1	1	1	0	ESMFold	1	"[""4974767at2759""]"	"[""Ascomycota""]"	128	128	43.938453674316406	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M017559	10	10	10	10	0	ESMFold	1	"[""5013259at2759""]"	"[""Ascomycota""]"	183	226	75.62079238891602	0	1	pending_exact_score_review	not_established_by_structural_clustering
M017560	1	1	1	1	0	ESMFold	1	"[""538952at2759""]"	"[""Basidiomycota""]"	258	258	84.4885482788086	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M017569	1	1	1	1	0	ESMFold	1	"[""5005750at2759""]"	"[""Basidiomycota""]"	100	100	80.5581283569336	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M017572	1	1	1	1	0	ESMFold	1	"[""5004265at2759""]"	"[""Ascomycota""]"	328	328	56.321311950683594	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M017576	14	14	14	14	0	AlphaFold;ESMFold	1	"[""352891at2759""]"	"[""Ascomycota"", ""Basidiomycota"", ""Mucoromycota""]"	247	292	92.5400276184082	0	0	pending_exact_score_review	not_established_by_structural_clustering
M017579	1	1	1	1	0	ESMFold	1	"[""5005010at2759""]"	"[""Basidiomycota""]"	108	108	88.73717498779297	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M017581	1	1	1	1	0	ESMFold	1	"[""4843240at2759""]"	"[""Basidiomycota""]"	351	351	87.45382690429688	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M017584	1	1	1	1	0	ESMFold	1	"[""5001734at2759""]"	"[""Basidiomycota""]"	345	345	70.951904296875	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M017585	1	1	1	1	0	ESMFold	1	"[""4974767at2759""]"	"[""Ascomycota""]"	217	217	36.07197189331055	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M017591	1	1	1	1	0	ESMFold	1	"[""4900375at2759""]"	"[""Ascomycota""]"	254	254	64.78929138183594	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M017593	1	1	1	1	0	ESMFold	1	"[""5013259at2759""]"	"[""Ascomycota""]"	147	147	57.89716339111328	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M017596	2	2	2	2	0	ESMFold	1	"[""5013259at2759""]"	"[""Ascomycota""]"	142	145	57.70573616027832	2	0	pending_exact_score_review	not_established_by_structural_clustering
M017608	4	4	4	4	0	ESMFold	1	"[""5013259at2759""]"	"[""Ascomycota""]"	140	153	56.22013854980469	4	1	pending_exact_score_review	not_established_by_structural_clustering
M017616	1	1	1	1	0	ESMFold	1	"[""5005010at2759""]"	"[""Ascomycota""]"	120	120	87.5973129272461	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M017617	1	1	1	1	0	ESMFold	1	"[""4613677at2759""]"	"[""Ascomycota""]"	135	135	71.29781341552734	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M017620	1	1	1	1	0	ESMFold	1	"[""4974767at2759""]"	"[""Ascomycota""]"	140	140	43.12318801879883	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M017622	7	7	7	7	0	AlphaFold;ESMFold	1	"[""4803900at2759""]"	"[""Ascomycota""]"	221	269	75.84337615966797	3	2	pending_exact_score_review	not_established_by_structural_clustering
M017629	2	2	2	2	0	ESMFold	1	"[""201273at2759""]"	"[""Ascomycota"", ""Basidiomycota""]"	261	262	62.96465301513672	2	0	pending_exact_score_review	not_established_by_structural_clustering
M017631	1	1	1	1	0	ESMFold	1	"[""4970387at2759""]"	"[""Ascomycota""]"	151	151	82.8997573852539	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M017638	1	1	1	1	0	ESMFold	1	"[""5005174at2759""]"	"[""Ascomycota""]"	236	236	72.19063568115234	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M017642	1	1	1	1	0	ESMFold	1	"[""5005274at2759""]"	"[""Ascomycota""]"	279	279	69.88506317138672	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M017651	1	1	1	1	0	ESMFold	1	"[""5000743at2759""]"	"[""Ascomycota""]"	181	181	69.95654296875	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M017652	1	1	1	1	0	ESMFold	1	"[""5001734at2759""]"	"[""Ascomycota""]"	223	223	76.64745330810547	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M017655	1	1	1	1	0	ESMFold	1	"[""707202at2759""]"	"[""Basidiomycota""]"	272	272	85.83709716796875	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M017658	1	1	1	1	0	ESMFold	1	"[""5001473at2759""]"	"[""Basidiomycota""]"	84	84	84.10066986083984	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M017664	1	1	1	1	0	ESMFold	1	"[""5013259at2759""]"	"[""Basidiomycota""]"	192	192	83.1609115600586	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M017666	1	1	1	1	0	ESMFold	1	"[""5005174at2759""]"	"[""Basidiobolomycota""]"	281	281	69.67459869384766	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M017674	6	6	6	6	0	ESMFold	1	"[""5001734at2759""]"	"[""Basidiomycota""]"	246	303	72.76798248291016	0	2	pending_exact_score_review	not_established_by_structural_clustering
M017680	1	1	1	1	0	ESMFold	1	"[""4896098at2759""]"	"[""Ascomycota""]"	200	200	90.4858627319336	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M017685	3	3	3	3	0	ESMFold	1	"[""4747214at2759""]"	"[""Aphelidiomycota"", ""Ascomycota"", ""Basidiomycota""]"	106	141	54.86151885986328	2	1	pending_exact_score_review	not_established_by_structural_clustering
M017691	1	1	1	1	0	ESMFold	1	"[""4970387at2759""]"	"[""Ascomycota""]"	150	150	82.79409790039062	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M017696	1	1	1	1	0	ESMFold	1	"[""5001734at2759""]"	"[""Ascomycota""]"	241	241	71.4455337524414	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M017697	4	4	4	4	0	ESMFold	1	"[""5001473at2759""]"	"[""Ascomycota""]"	144	168	48.96700096130371	4	1	pending_exact_score_review	not_established_by_structural_clustering
M017699	1	1	1	1	0	ESMFold	1	"[""541070at2759""]"	"[""Aphelidiomycota""]"	232	232	96.77478790283203	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M017702	1	1	1	1	0	ESMFold	1	"[""4803900at2759""]"	"[""Basidiomycota""]"	143	143	71.87944030761719	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M017706	1	1	1	1	0	ESMFold	1	"[""4974767at2759""]"	"[""Ascomycota""]"	152	152	38.395965576171875	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M017709	1	1	1	1	0	ESMFold	1	"[""5000743at2759""]"	"[""Ascomycota""]"	165	165	57.01185989379883	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M017732	1	1	1	1	0	ESMFold	1	"[""4974767at2759""]"	"[""Ascomycota""]"	168	168	40.90188980102539	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M017734	1	1	1	1	0	ESMFold	1	"[""5001473at2759""]"	"[""Basidiomycota""]"	137	137	60.92190170288086	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M017738	1	1	1	1	0	ESMFold	1	"[""5013259at2759""]"	"[""Ascomycota""]"	208	208	77.64073944091797	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M017746	9	9	9	9	0	ESMFold	1	"[""4803900at2759""]"	"[""Ascomycota"", ""Basidiomycota""]"	119	132	81.74610900878906	0	0	pending_exact_score_review	not_established_by_structural_clustering
M017749	2	2	2	2	0	ESMFold	1	"[""5004265at2759""]"	"[""Ascomycota""]"	317	342	58.103925704956055	2	0	pending_exact_score_review	not_established_by_structural_clustering
M017753	1	1	1	1	0	ESMFold	1	"[""5013259at2759""]"	"[""Ascomycota""]"	190	190	75.48104095458984	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M017756	1	1	1	1	0	ESMFold	1	"[""5003972at2759""]"	"[""Ascomycota""]"	220	220	85.4581527709961	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M017758	1	1	1	1	0	ESMFold	1	"[""5013259at2759""]"	"[""Basidiomycota""]"	246	246	63.82426452636719	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M017764	1	1	1	1	0	ESMFold	1	"[""4843824at2759""]"	"[""Ascomycota""]"	191	191	92.24783325195312	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M017766	2	2	2	2	0	ESMFold	1	"[""4974767at2759""]"	"[""Ascomycota""]"	147	149	41.02095985412598	2	0	pending_exact_score_review	not_established_by_structural_clustering
M017777	1	1	1	1	0	ESMFold	1	"[""5013259at2759""]"	"[""Basidiomycota""]"	168	168	55.399112701416016	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M017778	2	2	2	2	0	AlphaFold;ESMFold	1	"[""5013259at2759""]"	"[""Basidiomycota"", ""Olpidiomycota""]"	121	150	76.84509554902385	0	0	pending_exact_score_review	not_established_by_structural_clustering
M017780	1	1	1	1	0	ESMFold	1	"[""5017019at2759""]"	"[""Basidiomycota""]"	238	238	85.09356689453125	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M017783	1	1	1	1	0	ESMFold	1	"[""4974767at2759""]"	"[""Ascomycota""]"	120	120	43.171730041503906	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M017786	2	2	2	2	0	ESMFold	1	"[""5013259at2759""]"	"[""Ascomycota""]"	223	224	75.33723068237305	0	0	pending_exact_score_review	not_established_by_structural_clustering
M017790	19	19	19	19	0	AlphaFold;ESMFold	1	"[""4803900at2759""]"	"[""Basidiomycota""]"	137	171	69.9149169921875	10	1	pending_exact_score_review	not_established_by_structural_clustering
M017791	1	1	1	1	0	ESMFold	1	"[""5004265at2759""]"	"[""Basidiomycota""]"	197	197	56.37672424316406	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M017815	1	1	1	1	0	ESMFold	1	"[""4837017at2759""]"	"[""Basidiomycota""]"	219	219	86.7287368774414	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M017816	1	1	1	1	0	ESMFold	1	"[""4974767at2759""]"	"[""Ascomycota""]"	124	124	48.244014739990234	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M017822	1	1	1	1	0	ESMFold	1	"[""5004265at2759""]"	"[""Basidiomycota""]"	282	282	59.044227600097656	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M017841	1	1	1	1	0	ESMFold	1	"[""5005174at2759""]"	"[""Ascomycota""]"	226	226	69.6247329711914	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M017842	1	1	1	1	0	ESMFold	1	"[""5001734at2759""]"	"[""Ascomycota""]"	149	149	68.47630310058594	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M017850	3	3	3	3	0	ESMFold	1	"[""345792at2759""]"	"[""Ascomycota"", ""Basidiomycota""]"	271	335	82.70628356933594	1	0	pending_exact_score_review	not_established_by_structural_clustering
M017852	3	3	3	3	0	ESMFold	1	"[""5013539at2759""]"	"[""Ascomycota""]"	198	229	78.60651397705078	0	0	pending_exact_score_review	not_established_by_structural_clustering
M017861	1	1	1	1	0	ESMFold	1	"[""5005010at2759""]"	"[""Ascomycota""]"	118	118	90.70125579833984	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M017865	1	1	1	1	0	ESMFold	1	"[""5005010at2759""]"	"[""Ascomycota""]"	117	117	90.55361938476562	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M017866	9	9	9	9	0	ESMFold	1	"[""5005750at2759""]"	"[""Basidiomycota""]"	132	164	66.84273529052734	9	1	pending_exact_score_review	not_established_by_structural_clustering
M017877	1	1	1	1	0	ESMFold	1	"[""4747214at2759""]"	"[""Ascomycota""]"	257	257	79.70684051513672	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M017881	1	1	1	1	0	ESMFold	1	"[""4896098at2759""]"	"[""Basidiomycota""]"	207	207	70.81121826171875	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M017886	17	17	17	17	0	ESMFold	1	"[""201273at2759""]"	"[""Ascomycota"", ""Basidiomycota""]"	255	264	62.86675262451172	17	1	pending_exact_score_review	not_established_by_structural_clustering
M017898	1	1	1	1	0	ESMFold	1	"[""5005010at2759""]"	"[""Ascomycota""]"	117	117	90.63409423828125	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M017899	7	7	7	7	0	ESMFold	1	"[""5001734at2759""]"	"[""Basidiomycota""]"	239	328	71.80830383300781	2	3	pending_exact_score_review	not_established_by_structural_clustering
M017900	1	1	1	1	0	ESMFold	1	"[""5005174at2759""]"	"[""Ascomycota""]"	214	214	70.84527587890625	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M017907	1	1	1	1	0	ESMFold	1	"[""4896098at2759""]"	"[""Ascomycota""]"	204	204	91.63394165039062	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M017912	1	1	1	1	0	ESMFold	1	"[""5004265at2759""]"	"[""Ascomycota""]"	303	303	60.0429573059082	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M017917	1	1	1	1	0	ESMFold	1	"[""352891at2759""]"	"[""Basidiomycota""]"	237	237	91.88507080078125	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M017918	1	1	1	1	0	ESMFold	1	"[""5013259at2759""]"	"[""Ascomycota""]"	163	163	63.21073532104492	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M017922	1	1	1	1	0	ESMFold	1	"[""207567at2759""]"	"[""Ascomycota""]"	215	215	74.56987762451172	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M017928	26	26	26	26	0	ESMFold	1	"[""201273at2759""]"	"[""Ascomycota"", ""Basidiomycota""]"	257	295	61.49059295654297	26	0	pending_exact_score_review	not_established_by_structural_clustering
M017930	2	2	2	2	0	ESMFold	1	"[""541070at2759""]"	"[""Ascomycota"", ""Basidiomycota""]"	239	242	95.01088333129883	0	0	pending_exact_score_review	not_established_by_structural_clustering
M017943	1	1	1	1	0	ESMFold	1	"[""5005274at2759""]"	"[""Ascomycota""]"	441	441	68.24259948730469	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M017952	2	2	2	2	0	ESMFold	1	"[""201273at2759""]"	"[""Basidiomycota""]"	260	260	60.853965759277344	2	0	pending_exact_score_review	not_established_by_structural_clustering
M017953	3	3	3	3	0	AlphaFold;ESMFold	1	"[""5001413at2759""]"	"[""Ascomycota""]"	287	289	93.03414634146341	0	0	pending_exact_score_review	not_established_by_structural_clustering
M017955	1	1	1	1	0	ESMFold	1	"[""4977163at2759""]"	"[""Basidiomycota""]"	186	186	81.1635513305664	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M017963	74	74	74	73	1	AlphaFold;ESMFold	1	"[""707076at2759""]"	"[""Amoebozoa"", ""Ascomycota"", ""Basidiomycota"", ""Kickxellomycota"", ""Microsporidia""]"	234	292	80.7501220703125	0	0	pending_exact_score_review	not_established_by_structural_clustering
M017964	1	1	1	1	0	ESMFold	1	"[""5004118at2759""]"	"[""Ascomycota""]"	244	244	67.69960021972656	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M017976	1	1	1	1	0	ESMFold	1	"[""5004118at2759""]"	"[""Ascomycota""]"	272	272	67.1225357055664	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M017977	1	1	1	1	0	ESMFold	1	"[""5005010at2759""]"	"[""Ascomycota""]"	117	117	91.04818725585938	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M017978	1	1	1	1	0	ESMFold	1	"[""5013259at2759""]"	"[""Ascomycota""]"	198	198	76.73739624023438	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M017991	17	17	17	17	0	AlphaFold;ESMFold	1	"[""129234at2759""]"	"[""Ascomycota"", ""Basidiomycota""]"	214	297	81.74453735351562	1	1	pending_exact_score_review	not_established_by_structural_clustering
M018001	2	2	2	2	0	ESMFold	1	"[""4974767at2759""]"	"[""Basidiomycota""]"	113	118	62.402055740356445	2	0	pending_exact_score_review	not_established_by_structural_clustering
M018004	1	1	1	1	0	ESMFold	1	"[""5005750at2759""]"	"[""Ascomycota""]"	126	126	68.2801742553711	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M018018	175	175	182	182	0	AlphaFold;ESMFold	1	"[""5013726at2759""]"	"[""Ascomycota"", ""Basidiomycota"", ""Chytridiomycota"", ""Neocallimastigomycota""]"	181	233	84.26583099365234	0	4	pending_exact_score_review	not_established_by_structural_clustering
M018020	1	1	1	1	0	ESMFold	1	"[""5005010at2759""]"	"[""Ascomycota""]"	124	124	85.97443389892578	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M018023	3	3	3	3	0	ESMFold	1	"[""4896098at2759""]"	"[""Ascomycota""]"	161	211	85.62611389160156	0	1	pending_exact_score_review	not_established_by_structural_clustering
M018033	1	1	1	1	0	ESMFold	1	"[""5013259at2759""]"	"[""Ascomycota""]"	194	194	71.49762725830078	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M018036	1	1	1	1	0	ESMFold	1	"[""4613677at2759""]"	"[""Ascomycota""]"	135	135	71.7619400024414	0	0	singleton_no_edge_test	not_established_by_structural_clustering
