entry_id	taxon_id	protein_id	sequence_id	query_source	protein_length	gene_ids_json	gene_mapping_status	representative_decision	TFIIB_hits	BRF1_hits	Zn_Ribbon_TF_hits	selected_busco_markers_json	pair_status	species_name	study_role	lineage_group	BRF1_evidence_class	selected_focal_marker	curated_hybrid_taxon	interpretation	best_split_side	class_disagrees_with_split
G0001265	F703497	KAF2671537.1	S9650b58a6fc6a488baf5f2901a92c75f8d40cfe05e25443504b9c8331b759c81	additional_full_proteome	353	"[""gene-BT63DRAFT_423733""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	0	1	[]	eligible_ordered_pair	Microthyrium microscopicum	ingroup	Ascomycota	BRF1_not_detected	False	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_undetected_enriched	False
G0001266	F703506	KAF2834776.1	S74139b2925a5110079658048deb0c95caedc0a2f4501b2c38bc1da5b0dec9837	marker-inputs-v1	739	"[""gene-M501DRAFT_963886""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	1	0	"[""4986044at2759""]"	eligible_ordered_pair	Patellaria atrata	ingroup	Ascomycota	BRF1_detected	True	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_enriched	False
G0001267	F703506	KAF2843177.1	S1b5dea1191d8b5dd9ae277df48e17ddfc84f59a796b485b77a106163bada69ed	additional_full_proteome	359	"[""gene-M501DRAFT_985312""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	0	1	[]	eligible_ordered_pair	Patellaria atrata	ingroup	Ascomycota	BRF1_not_detected	False	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_undetected_enriched	False
G0001268	F703511	KAF2405166.1	S7e92182f3b72e44e344e8448d88a9cb07a8d664e31d102a2dbea8d4c5afd0a21	additional_full_proteome	355	"[""gene-EJ06DRAFT_525712""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	0	1	[]	eligible_ordered_pair	Trichodelitschia bisporula	ingroup	Ascomycota	BRF1_not_detected	False	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_undetected_enriched	False
G0001269	F703511	KAF2405269.1	S026645b5643abca88c9fc37444274fd77ee1904ad7e15696376e80c2275302c5	marker-inputs-v1	787	"[""gene-EJ06DRAFT_19224""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	1	0	"[""4986044at2759""]"	eligible_ordered_pair	Trichodelitschia bisporula	ingroup	Ascomycota	BRF1_detected	True	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_enriched	False
G0001271	F70536	EJW04304.1	S6a6bd260383e08a3c2bce33871b3989212b4652472301f333fdc5849fb023b9a	additional_full_proteome	305	"[""gene-EDEG_01428""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	0	1	[]	eligible_ordered_pair	Edhazardia aedis	ingroup	Microsporidia	BRF1_not_detected	False	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_undetected_enriched	False
G0001272	F705562	KAF2723135.1	S6376ec8018f2937d16c8f1c61cfbcfa5a9a432754fb286a0864e0f3610c96f5b	additional_full_proteome	364	"[""gene-K431DRAFT_220568""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	0	1	[]	eligible_ordered_pair	Polychaeton citri	ingroup	Ascomycota	BRF1_not_detected	False	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_undetected_enriched	False
G0001273	F705562	KAF2725011.1	S2dfeb8f5d4dab048244f11edaa9d49dab0a74bf3a02ce0496b51d2240bb29ff5	marker-inputs-v1	771	"[""gene-K431DRAFT_216628""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	1	0	"[""4986044at2759""]"	eligible_ordered_pair	Polychaeton citri	ingroup	Ascomycota	BRF1_detected	True	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_enriched	False
G0001274	F706196	EJS41253.1	Sebb4d0da6bd3a48236e176f5f4e4db61cd152eae27e957f466fe2361b8e82649	marker-inputs-v1	345	"[""gene-SU7_3671""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	0	1	"[""4986044at2759""]"	eligible_ordered_pair	Saccharomyces arboricola	ingroup	Ascomycota	BRF1_not_detected	True	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_undetected_enriched	False
G0001275	F708070	XP_064684328.1	S01656f0bb5b066144ed7ad54989841dc0e9c9d2db36e15cdbbb29161745d5988	additional_full_proteome	341	"[""gene-ATC70_001002""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	0	1	[]	eligible_ordered_pair	Mucor velutinosus	ingroup	Mucoromycota	BRF1_not_detected	False	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_undetected_enriched	False
G0001276	F708070	XP_064686491.1	S9e9137dfb942b5f4da0f42860ed1fb6af3429adb7a16b8c745315dace228897b	marker-inputs-v1	799	"[""gene-ATC70_010068""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	1	1	"[""4986044at2759""]"	eligible_ordered_pair	Mucor velutinosus	ingroup	Mucoromycota	BRF1_detected	True	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_enriched	False
G0001278	F708070	XP_064687956.1	S6177f5da998d8b36460cba2f62762c789de85ab3f575271ec8ace13ab33a60e1	additional_full_proteome	337	"[""gene-ATC70_011904""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	0	1	[]	eligible_ordered_pair	Mucor velutinosus	ingroup	Mucoromycota	BRF1_not_detected	False	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_undetected_enriched	False
G0001280	F710243	XP_053043405.1	S7f62103d33e79354c9705e34cd3af03bf092ed3e012145780cb9b1564eeb7f9a	marker-inputs-v1	732	"[""gene-N0V96_002882""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	1	0	"[""4986044at2759""]"	eligible_ordered_pair	Colletotrichum fioriniae	ingroup	Ascomycota	BRF1_detected	True	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_enriched	False
G0001281	F710243	XP_065614974.1	Sfa33641fe7d7fb4b6973f266889a4dd95cf95f001b30e83ba13f752e71bc1471	additional_full_proteome	723	"[""gene-N0V96_002722""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	0	1	[]	eligible_ordered_pair	Colletotrichum fioriniae	ingroup	Ascomycota	BRF1_not_detected	False	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_undetected_enriched	False
G0001283	F71933	KAF8345136.1	S77a66cd02f8c577c9ae0b12c98f5a6b75161875a4f1e73214641605aff1c1ade	marker-inputs-v1	800	"[""gene-F5887DRAFT_1198015""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	1	1	"[""4986044at2759""]"	eligible_ordered_pair	Amanita rubescens	ingroup	Basidiomycota	BRF1_detected	True	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_enriched	False
G0001284	F72144	XP_070865829.1	S0e4a9045cd8e031c17dc07c0560be9f50b6f86d06ea5d3cd3ceec77297164eb3	additional_full_proteome	357	"[""gene-VTJ83DRAFT_4379""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	0	1	[]	eligible_ordered_pair	Remersonia thermophila	ingroup	Ascomycota	BRF1_not_detected	False	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_undetected_enriched	False
G0001285	F72144	XP_070865908.1	Scef93db5ec2f21888806e878db62f4ba0cada5e7191385756bf1a4df0de9fc94	marker-inputs-v1	899	"[""gene-VTJ83DRAFT_4458""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	1	0	"[""4986044at2759""]"	eligible_ordered_pair	Remersonia thermophila	ingroup	Ascomycota	BRF1_detected	True	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_enriched	False
G0001287	F741139	OCK82763.1	S63b29ba7459ba4f9b9a04fcbd77d5a858071bc66313f3bb710234cb31123b533	additional_full_proteome	363	"[""gene-K432DRAFT_292582""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	0	1	[]	eligible_ordered_pair	Lepidopterella palustris	ingroup	Ascomycota	BRF1_not_detected	False	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_undetected_enriched	False
G0001288	F741139	OCK83876.1	Sb562e10546e3480a92ed9155de208e160b8a50b9edf2a65a065a7cb59f52776c	marker-inputs-v1	765	"[""gene-K432DRAFT_346175""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	1	0	"[""4986044at2759""]"	eligible_ordered_pair	Lepidopterella palustris	ingroup	Ascomycota	BRF1_detected	True	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_enriched	False
G0001289	F746128	XP_754348.1	Sbd6444164628e470916e4a43959a3f6701727242ed792b77d6690b7a11e11f00	marker-inputs-v1	748	"[""gene-AFUA_3G12730""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	1	0	"[""4986044at2759""]"	eligible_ordered_pair	Aspergillus fumigatus	ingroup	Ascomycota	BRF1_detected	True	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_enriched	False
G0001290	F746128	XP_754557.1	Sc99f8df354c0f8ca2fae36545bdf82cb0ce157b5f92759858afc6277c6af4411	additional_full_proteome	422	"[""gene-AFUA_3G10620""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	0	1	[]	eligible_ordered_pair	Aspergillus fumigatus	ingroup	Ascomycota	BRF1_not_detected	False	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_undetected_enriched	False
G0001291	F76012	KAI9291530.1	S0f9ca549a4e11dc47cab87a16be3dd4765268d468f65cd3fdc652d97ad3be98a	marker-inputs-v1	404	"[""gene-K502DRAFT_321096""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	0	0	"[""4986044at2759""]"	eligible_ordered_pair	Neoconidiobolus thromboides	ingroup	Entomophthoromycota	BRF1_not_detected	True	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_enriched	True
G0001292	F76012	KAI9294005.1	Sc1bc1e15a9051252b7101685ef95a60af99829ad57d1f9e9b1793b14a7c2d8db	additional_full_proteome	306	"[""gene-K502DRAFT_325037""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	0	1	[]	eligible_ordered_pair	Neoconidiobolus thromboides	ingroup	Entomophthoromycota	BRF1_not_detected	False	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_undetected_enriched	False
G0001293	F76775	XP_027483762.1	S5c08359d390bf44c4575528114410f3031c4cce92566cdebf77c3ed9243d244a	additional_full_proteome	394	"[""gene-MRET_1172""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	0	1	[]	eligible_ordered_pair	Malassezia restricta	ingroup	Basidiomycota	BRF1_not_detected	False	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_undetected_enriched	False
G0001294	F76775	XP_027486283.1	Sf2611bcf2567bc0e991c9de8a1ddb9c7a2184f8baf18be6c3cf8386df912160b	marker-inputs-v1	575	"[""gene-MRET_3884""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	1	1	"[""4986044at2759""]"	eligible_ordered_pair	Malassezia restricta	ingroup	Basidiomycota	BRF1_detected	True	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_enriched	False
G0001295	F76777	XP_018739154.1	S558361b5d21ae80e7388d5f4a16241b3bd9afc4cd21bdd5f74a7400ac8a30d52	marker-inputs-v1	392	"[""gene-MSY001_0526""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	0	1	"[""4986044at2759""]"	eligible_ordered_pair	Malassezia sympodialis	ingroup	Basidiomycota	BRF1_not_detected	True	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_undetected_enriched	False
G0001298	F77020	XP_017992446.1	S1709fef6f07fd6361b11ae0f6e60d1e5187f764d8493c0deb9dbbda95e34aef6	additional_full_proteome	395	"[""gene-Malapachy_0962""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	0	1	[]	eligible_ordered_pair	Malassezia pachydermatis	ingroup	Basidiomycota	BRF1_not_detected	False	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_undetected_enriched	False
G0001299	F77020	XP_017993274.1	Sbf26ed6c0e8d6c84bdf00b8e76d6e96633a03d68ebc8b98792975dc36affa604	marker-inputs-v1	602	"[""gene-Malapachy_2575""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	1	1	"[""4986044at2759""]"	eligible_ordered_pair	Malassezia pachydermatis	ingroup	Basidiomycota	BRF1_detected	True	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_enriched	False
G0001302	F78915	RKP08064.1	S127bec2b4c22134eb60fbfd535c917efcc15be436ec142fb78e268421a0629aa	marker-inputs-v1	514	"[""gene-THASP1DRAFT_23885""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	1	1	"[""4986044at2759""]"	eligible_ordered_pair	Thamnocephalis sphaerospora	ingroup	Zoopagomycota	BRF1_detected	True	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_enriched	False
G0001303	F78915	RKP10180.1	Sf4a54d54e100727fea0676861a97d7b4726e5ee58c5e8d5677d8a93d0a88d604	additional_full_proteome	342	"[""gene-THASP1DRAFT_34187""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	0	1	[]	eligible_ordered_pair	Thamnocephalis sphaerospora	ingroup	Zoopagomycota	BRF1_not_detected	False	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_undetected_enriched	False
G0001304	F78921	KAJ1908882.1	Sb628c5f076d5389b3e92dbf610d3b92103fdc2c687fe689afdb98289c57f2d04	additional_full_proteome	368	"[""gene-IWQ60_011478""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	0	1	[]	eligible_ordered_pair	Tieghemiomyces parasiticus	ingroup	Kickxellomycota	BRF1_not_detected	False	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_enriched	True
G0001306	F78921	KAJ1915234.1	S735247b00a43879fa637b3a14a9f58ebbaec7efe0add89db10e0200532bd65ac	additional_full_proteome	324	"[""gene-IWQ60_008503""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	0	1	[]	eligible_ordered_pair	Tieghemiomyces parasiticus	ingroup	Kickxellomycota	BRF1_not_detected	False	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_undetected_enriched	False
G0001307	F78921	KAJ1916028.1	S3bcd61b690c8f4e801248a82cbe989ae506f5d8eaa1396b3fdfa961c2829fae3	additional_full_proteome	697	"[""gene-IWQ60_008240""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	1	1	[]	eligible_ordered_pair	Tieghemiomyces parasiticus	ingroup	Kickxellomycota	BRF1_detected	False	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_enriched	False
G0001308	F78921	KAJ1926833.1	S6d34495a691e549d91687d9be6db1ec3acf4fb810257992a58793d288ac94e69	additional_full_proteome	324	"[""gene-IWQ60_003462""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	0	1	[]	eligible_ordered_pair	Tieghemiomyces parasiticus	ingroup	Kickxellomycota	BRF1_not_detected	False	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_undetected_enriched	False
G0001309	F796027	XP_018734913.1	S455837b21c745bfa385e7109ffa96ccd44b07e1770ce1013fddd9cfac2bb5cfa	marker-inputs-v1	687	"[""gene-AWJ20_689""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	1	1	"[""4986044at2759""]"	eligible_ordered_pair	Sugiyamaella lignohabitans	ingroup	Ascomycota	BRF1_detected	True	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_enriched	False
