marker	pfam_accession	pfam_name	pfam_type	policy	tree_taxa	detected	undetected	unknown	eligible	minimum_detection_changes	edges_with_change_in_some_optimum	edges_with_change_in_every_optimum
5000986at2759	PF23414.2	Beta-prop_EML_2	Repeat	overlap_partial_unknown	472	0	464	8	False		0	0
5000986at2759	PF24883.3	NPHP3_N	Domain	all_GA_hits	472	1	471	0	False		0	0
5000986at2759	PF24883.3	NPHP3_N	Domain	overlap_partial_unknown	472	0	464	8	False		0	0
5001156at2759	PF00023.37	Ank	Repeat	all_GA_hits	475	1	474	0	False		0	0
5001156at2759	PF00023.37	Ank	Repeat	overlap_partial_unknown	475	0	301	174	False		0	0
5001156at2759	PF00069.32	Pkinase	Domain	all_GA_hits	475	1	474	0	False		0	0
5001156at2759	PF00069.32	Pkinase	Domain	overlap_partial_unknown	475	0	301	174	False		0	0
5001156at2759	PF00160.27	Pro_isomerase	Domain	all_GA_hits	475	1	474	0	False		0	0
5001156at2759	PF00160.27	Pro_isomerase	Domain	overlap_partial_unknown	475	1	300	174	False		0	0
5001156at2759	PF00398.27	RrnaAD	Domain	all_GA_hits	475	1	474	0	False		0	0
5001156at2759	PF00398.27	RrnaAD	Domain	overlap_partial_unknown	475	0	301	174	False		0	0
5001156at2759	PF01135.26	PCMT	Family	all_GA_hits	475	170	305	0	True	50	76	29
5001156at2759	PF01135.26	PCMT	Family	overlap_partial_unknown	475	0	301	174	False		0	0
5001156at2759	PF01189.24	Methyltr_RsmB-F	Domain	all_GA_hits	475	1	474	0	False		0	0
5001156at2759	PF01189.24	Methyltr_RsmB-F	Domain	overlap_partial_unknown	475	0	301	174	False		0	0
5001156at2759	PF01209.25	Ubie_methyltran	Family	all_GA_hits	475	2	473	0	False		0	0
5001156at2759	PF01209.25	Ubie_methyltran	Family	overlap_partial_unknown	475	0	301	174	False		0	0
5001156at2759	PF01423.29	LSM	Domain	all_GA_hits	475	1	474	0	False		0	0
5001156at2759	PF01423.29	LSM	Domain	overlap_partial_unknown	475	1	300	174	False		0	0
5001156at2759	PF02230.23	Abhydrolase_2	Domain	all_GA_hits	475	1	474	0	False		0	0
5001156at2759	PF02230.23	Abhydrolase_2	Domain	overlap_partial_unknown	475	0	300	175	False		0	0
5001156at2759	PF02493.27	MORN	Repeat	all_GA_hits	475	1	474	0	False		0	0
5001156at2759	PF02493.27	MORN	Repeat	overlap_partial_unknown	475	0	301	174	False		0	0
5001156at2759	PF07714.24	PK_Tyr_Ser-Thr	Domain	all_GA_hits	475	1	474	0	False		0	0
5001156at2759	PF07714.24	PK_Tyr_Ser-Thr	Domain	overlap_partial_unknown	475	0	301	174	False		0	0
5001156at2759	PF08241.19	Methyltransf_11	Domain	all_GA_hits	475	1	474	0	False		0	0
5001156at2759	PF08241.19	Methyltransf_11	Domain	overlap_partial_unknown	475	0	301	174	False		0	0
5001156at2759	PF08704.17	GCD14	Family	all_GA_hits	475	475	0	0	False		0	0
5001156at2759	PF08704.17	GCD14	Family	overlap_partial_unknown	475	163	0	312	False		0	0
5001156at2759	PF09337.17	zf-H2C2	Domain	all_GA_hits	475	1	474	0	False		0	0
5001156at2759	PF09337.17	zf-H2C2	Domain	overlap_partial_unknown	475	0	301	174	False		0	0
5001156at2759	PF12796.14	Ank_2	Repeat	all_GA_hits	475	1	474	0	False		0	0
5001156at2759	PF12796.14	Ank_2	Repeat	overlap_partial_unknown	475	0	301	174	False		0	0
5001156at2759	PF13350.12	Y_phosphatase3	Domain	all_GA_hits	475	1	474	0	False		0	0
5001156at2759	PF13350.12	Y_phosphatase3	Domain	overlap_partial_unknown	475	0	300	175	False		0	0
5001156at2759	PF13649.13	Methyltransf_25	Domain	all_GA_hits	475	5	470	0	True	5	7	3
5001156at2759	PF13649.13	Methyltransf_25	Domain	overlap_partial_unknown	475	0	301	174	False		0	0
5001156at2759	PF13847.13	Methyltransf_31	Domain	all_GA_hits	475	66	409	0	True	47	69	30
5001156at2759	PF13847.13	Methyltransf_31	Domain	overlap_partial_unknown	475	0	301	174	False		0	0
5001156at2759	PF14531.13	Kinase-like	Family	all_GA_hits	475	1	474	0	False		0	0
5001156at2759	PF14531.13	Kinase-like	Family	overlap_partial_unknown	475	0	301	174	False		0	0
5001156at2759	PF14801.13	TrmI-like_N	Domain	all_GA_hits	475	20	455	0	True	17	25	10
5001156at2759	PF14801.13	TrmI-like_N	Domain	overlap_partial_unknown	475	7	293	175	True	7	12	5
5001156at2759	PF17921.8	Integrase_H2C2	Domain	all_GA_hits	475	1	474	0	False		0	0
5001156at2759	PF17921.8	Integrase_H2C2	Domain	overlap_partial_unknown	475	0	301	174	False		0	0
5001273at2759	PF00091.32	Tubulin	Domain	all_GA_hits	453	1	452	0	False		0	0
5001273at2759	PF00091.32	Tubulin	Domain	overlap_partial_unknown	453	0	451	2	False		0	0
5001273at2759	PF00561.27	Abhydrolase_1	Domain	all_GA_hits	453	1	452	0	False		0	0
5001273at2759	PF00561.27	Abhydrolase_1	Domain	overlap_partial_unknown	453	0	451	2	False		0	0
5001273at2759	PF00996.25	GDI	Family	all_GA_hits	453	1	452	0	False		0	0
5001273at2759	PF00996.25	GDI	Family	overlap_partial_unknown	453	1	450	2	False		0	0
5001273at2759	PF01039.28	Carboxyl_trans	Family	all_GA_hits	453	1	452	0	False		0	0
5001273at2759	PF01039.28	Carboxyl_trans	Family	overlap_partial_unknown	453	0	451	2	False		0	0
5001273at2759	PF01738.25	DLH	Domain	all_GA_hits	453	1	452	0	False		0	0
5001273at2759	PF01738.25	DLH	Domain	overlap_partial_unknown	453	0	451	2	False		0	0
5001273at2759	PF02129.25	Peptidase_S15	Domain	all_GA_hits	453	1	452	0	False		0	0
5001273at2759	PF02129.25	Peptidase_S15	Domain	overlap_partial_unknown	453	0	451	2	False		0	0
5001273at2759	PF02330.22	MAM33	Domain	all_GA_hits	453	1	452	0	False		0	0
5001273at2759	PF02330.22	MAM33	Domain	overlap_partial_unknown	453	1	450	2	False		0	0
5001273at2759	PF03255.20	ACCA	Family	all_GA_hits	453	1	452	0	False		0	0
5001273at2759	PF03255.20	ACCA	Family	overlap_partial_unknown	453	0	451	2	False		0	0
5001273at2759	PF03953.23	Tubulin_C	Domain	all_GA_hits	453	1	452	0	False		0	0
5001273at2759	PF03953.23	Tubulin_C	Domain	overlap_partial_unknown	453	0	451	2	False		0	0
5001273at2759	PF04157.23	EAP30	Family	all_GA_hits	453	453	0	0	False		0	0
5001273at2759	PF04157.23	EAP30	Family	overlap_partial_unknown	453	445	0	8	False		0	0
5001273at2759	PF04969.23	CS	Domain	all_GA_hits	453	1	452	0	False		0	0
5001273at2759	PF04969.23	CS	Domain	overlap_partial_unknown	453	0	451	2	False		0	0
5001273at2759	PF10644.16	Misat_Tub_SegII	Domain	all_GA_hits	453	1	452	0	False		0	0
5001273at2759	PF10644.16	Misat_Tub_SegII	Domain	overlap_partial_unknown	453	0	451	2	False		0	0
5001273at2759	PF12013.14	OrsD	Family	all_GA_hits	453	1	452	0	False		0	0
5001273at2759	PF12013.14	OrsD	Family	overlap_partial_unknown	453	0	451	2	False		0	0
5001273at2759	PF12146.16	Hydrolase_4	Domain	all_GA_hits	453	1	452	0	False		0	0
5001273at2759	PF12146.16	Hydrolase_4	Domain	overlap_partial_unknown	453	0	451	2	False		0	0
5001273at2759	PF12740.15	PETase	Domain	all_GA_hits	453	1	452	0	False		0	0
5001273at2759	PF12740.15	PETase	Domain	overlap_partial_unknown	453	0	451	2	False		0	0
5001273at2759	PF13242.13	Hydrolase_like	Domain	all_GA_hits	453	1	452	0	False		0	0
5001273at2759	PF13242.13	Hydrolase_like	Domain	overlap_partial_unknown	453	0	450	3	False		0	0
5001273at2759	PF20151.5	DUF6533	Family	all_GA_hits	453	1	452	0	False		0	0
5001273at2759	PF20151.5	DUF6533	Family	overlap_partial_unknown	453	1	450	2	False		0	0
5001273at2759	PF20434.6	BD-FAE	Domain	all_GA_hits	453	1	452	0	False		0	0
5001273at2759	PF20434.6	BD-FAE	Domain	overlap_partial_unknown	453	0	451	2	False		0	0
5001280at2759	PF00004.36	AAA	Domain	all_GA_hits	493	1	492	0	False		0	0
5001280at2759	PF00004.36	AAA	Domain	overlap_partial_unknown	493	0	486	7	False		0	0
5001280at2759	PF00009.34	GTP_EFTU	Domain	all_GA_hits	493	1	492	0	False		0	0
5001280at2759	PF00009.34	GTP_EFTU	Domain	overlap_partial_unknown	493	0	486	7	False		0	0
5001280at2759	PF00025.28	Arf	Domain	all_GA_hits	493	1	492	0	False		0	0
5001280at2759	PF00025.28	Arf	Domain	overlap_partial_unknown	493	0	486	7	False		0	0
5001280at2759	PF00071.29	Ras	Domain	all_GA_hits	493	1	492	0	False		0	0
5001280at2759	PF00071.29	Ras	Domain	overlap_partial_unknown	493	0	486	7	False		0	0
5001280at2759	PF00153.33	Mito_carr	Repeat	all_GA_hits	493	1	492	0	False		0	0
5001280at2759	PF00153.33	Mito_carr	Repeat	overlap_partial_unknown	493	1	485	7	False		0	0
5001280at2759	PF01522.27	Polysacc_deac_1	Family	all_GA_hits	493	1	492	0	False		0	0
5001280at2759	PF01522.27	Polysacc_deac_1	Family	overlap_partial_unknown	493	1	485	7	False		0	0
5001280at2759	PF01769.22	MgtE	Family	all_GA_hits	493	1	492	0	False		0	0
5001280at2759	PF01769.22	MgtE	Family	overlap_partial_unknown	493	1	485	7	False		0	0
5001280at2759	PF01926.30	MMR_HSR1	Family	all_GA_hits	493	2	491	0	False		0	0
5001280at2759	PF01926.30	MMR_HSR1	Family	overlap_partial_unknown	493	0	486	7	False		0	0
5001280at2759	PF04950.19	RIBIOP_C	Family	all_GA_hits	493	493	0	0	False		0	0
5001280at2759	PF04950.19	RIBIOP_C	Family	overlap_partial_unknown	493	477	0	16	False		0	0
5001280at2759	PF05057.22	DUF676	Family	all_GA_hits	493	1	492	0	False		0	0
5001280at2759	PF05057.22	DUF676	Family	overlap_partial_unknown	493	1	485	7	False		0	0
5001280at2759	PF08142.19	AARP2CN	Domain	all_GA_hits	493	492	1	0	False		0	0
5001280at2759	PF08142.19	AARP2CN	Domain	overlap_partial_unknown	493	483	1	9	False		0	0
5001280at2759	PF08477.20	Roc	Domain	all_GA_hits	493	1	492	0	False		0	0
5001280at2759	PF08477.20	Roc	Domain	overlap_partial_unknown	493	0	486	7	False		0	0
5001280at2759	PF22298.3	Tsr1_G-like	Domain	all_GA_hits	493	476	17	0	True	9	15	5
5001280at2759	PF22298.3	Tsr1_G-like	Domain	overlap_partial_unknown	493	459	16	18	True	5	9	3
5001318at2759	PF00076.29	RRM_1	Domain	all_GA_hits	452	440	12	0	True	4	4	4
5001318at2759	PF00076.29	RRM_1	Domain	overlap_partial_unknown	452	438	12	2	True	4	4	4
5001318at2759	PF00098.29	zf-CCHC	Domain	all_GA_hits	452	1	451	0	False		0	0
5001318at2759	PF00098.29	zf-CCHC	Domain	overlap_partial_unknown	452	1	451	0	False		0	0
5001318at2759	PF00160.27	Pro_isomerase	Domain	all_GA_hits	452	434	18	0	True	6	6	6
5001318at2759	PF00160.27	Pro_isomerase	Domain	overlap_partial_unknown	452	416	18	18	True	6	6	6
5001318at2759	PF00400.39	WD40	Repeat	all_GA_hits	452	1	451	0	False		0	0
5001318at2759	PF00400.39	WD40	Repeat	overlap_partial_unknown	452	1	451	0	False		0	0
5001318at2759	PF00468.23	Ribosomal_L34	Family	all_GA_hits	452	1	451	0	False		0	0
5001318at2759	PF00468.23	Ribosomal_L34	Family	overlap_partial_unknown	452	1	451	0	False		0	0
5001318at2759	PF00651.38	BTB	Domain	all_GA_hits	452	1	451	0	False		0	0
5001318at2759	PF00651.38	BTB	Domain	overlap_partial_unknown	452	1	451	0	False		0	0
5001318at2759	PF00658.25	MLLE	Domain	all_GA_hits	452	1	451	0	False		0	0
5001318at2759	PF00658.25	MLLE	Domain	overlap_partial_unknown	452	1	451	0	False		0	0
5001318at2759	PF04564.22	U-box	Domain	all_GA_hits	452	5	447	0	True	3	3	3
5001318at2759	PF04564.22	U-box	Domain	overlap_partial_unknown	452	0	447	5	False		0	0
5001318at2759	PF04641.19	Rtf2	Family	all_GA_hits	452	2	450	0	False		0	0
5001318at2759	PF04641.19	Rtf2	Family	overlap_partial_unknown	452	2	450	0	False		0	0
5001318at2759	PF17104.11	YBL010C_LAA2	Family	all_GA_hits	452	1	451	0	False		0	0
5001318at2759	PF17104.11	YBL010C_LAA2	Family	overlap_partial_unknown	452	0	451	1	False		0	0
5001413at2759	PF00590.26	TP_methylase	Domain	all_GA_hits	491	491	0	0	False		0	0
5001413at2759	PF00590.26	TP_methylase	Domain	overlap_partial_unknown	491	473	0	18	False		0	0
5001413at2759	PF01423.29	LSM	Domain	all_GA_hits	491	1	490	0	False		0	0
5001413at2759	PF01423.29	LSM	Domain	overlap_partial_unknown	491	1	489	1	False		0	0
5001413at2759	PF02102.22	Peptidase_M35	Family	all_GA_hits	491	1	490	0	False		0	0
5001413at2759	PF02102.22	Peptidase_M35	Family	overlap_partial_unknown	491	0	490	1	False		0	0
5001413at2759	PF03151.23	TPT	Family	all_GA_hits	491	1	490	0	False		0	0
5001413at2759	PF03151.23	TPT	Family	overlap_partial_unknown	491	1	489	1	False		0	0
5001413at2759	PF03159.25	XRN_N	Family	all_GA_hits	491	1	490	0	False		0	0
5001413at2759	PF03159.25	XRN_N	Family	overlap_partial_unknown	491	1	489	1	False		0	0
5001413at2759	PF14521.13	Aspzincin_M35	Domain	all_GA_hits	491	1	490	0	False		0	0
5001413at2759	PF14521.13	Aspzincin_M35	Domain	overlap_partial_unknown	491	0	490	1	False		0	0
5001413at2759	PF17846.7	XRN_M	Domain	all_GA_hits	491	1	490	0	False		0	0
5001413at2759	PF17846.7	XRN_M	Domain	overlap_partial_unknown	491	0	489	2	False		0	0
5001413at2759	PF18332.8	XRN1_D1	Domain	all_GA_hits	491	1	490	0	False		0	0
5001413at2759	PF18332.8	XRN1_D1	Domain	overlap_partial_unknown	491	1	489	1	False		0	0
5001413at2759	PF26729.1	TMA17_helical	Domain	all_GA_hits	491	1	490	0	False		0	0
5001413at2759	PF26729.1	TMA17_helical	Domain	overlap_partial_unknown	491	0	489	2	False		0	0
5001473at2759	PF00264.26	Tyrosinase	Domain	all_GA_hits	485	1	484	0	False		0	0
5001473at2759	PF00264.26	Tyrosinase	Domain	overlap_partial_unknown	485	1	483	1	False		0	0
5001473at2759	PF00753.34	Lactamase_B	Domain	all_GA_hits	485	1	484	0	False		0	0
5001473at2759	PF00753.34	Lactamase_B	Domain	overlap_partial_unknown	485	0	483	2	False		0	0
5001473at2759	PF01192.28	RNA_pol_Rpb6	Family	all_GA_hits	485	481	4	0	False		0	0
5001473at2759	PF01192.28	RNA_pol_Rpb6	Family	overlap_partial_unknown	485	480	4	1	False		0	0
5001473at2759	PF12799.14	LRR_4	Repeat	all_GA_hits	485	1	484	0	False		0	0
5001473at2759	PF12799.14	LRR_4	Repeat	overlap_partial_unknown	485	0	484	1	False		0	0
5001473at2759	PF12874.14	zf-met	Domain	all_GA_hits	485	1	484	0	False		0	0
5001473at2759	PF12874.14	zf-met	Domain	overlap_partial_unknown	485	1	483	1	False		0	0
5001473at2759	PF14580.13	LRR_9	Repeat	all_GA_hits	485	1	484	0	False		0	0
5001473at2759	PF14580.13	LRR_9	Repeat	overlap_partial_unknown	485	0	484	1	False		0	0
5001473at2759	PF16123.12	HAGH_C	Family	all_GA_hits	485	1	484	0	False		0	0
5001473at2759	PF16123.12	HAGH_C	Family	overlap_partial_unknown	485	1	483	1	False		0	0
5001473at2759	PF16835.11	SF3A2	Domain	all_GA_hits	485	1	484	0	False		0	0
5001473at2759	PF16835.11	SF3A2	Domain	overlap_partial_unknown	485	1	483	1	False		0	0
5001660at2759	PF00069.32	Pkinase	Domain	all_GA_hits	484	1	483	0	False		0	0
5001660at2759	PF00069.32	Pkinase	Domain	overlap_partial_unknown	484	0	4	480	False		0	0
5001660at2759	PF00071.29	Ras	Domain	all_GA_hits	484	1	483	0	False		0	0
5001660at2759	PF00071.29	Ras	Domain	overlap_partial_unknown	484	0	4	480	False		0	0
5001660at2759	PF00324.28	AA_permease	Domain	all_GA_hits	484	1	483	0	False		0	0
5001660at2759	PF00324.28	AA_permease	Domain	overlap_partial_unknown	484	0	4	480	False		0	0
5001660at2759	PF00583.32	Acetyltransf_1	Family	all_GA_hits	484	3	481	0	False		0	0
5001660at2759	PF00583.32	Acetyltransf_1	Family	overlap_partial_unknown	484	0	4	480	False		0	0
5001660at2759	PF01926.30	MMR_HSR1	Family	all_GA_hits	484	484	0	0	False		0	0
5001660at2759	PF01926.30	MMR_HSR1	Family	overlap_partial_unknown	484	1	0	483	False		0	0
5001660at2759	PF02421.25	FeoB_N	Domain	all_GA_hits	484	450	34	0	True	20	29	12
5001660at2759	PF02421.25	FeoB_N	Domain	overlap_partial_unknown	484	0	4	480	False		0	0
5001660at2759	PF04670.19	Gtr1_RagA	Domain	all_GA_hits	484	1	483	0	False		0	0
5001660at2759	PF04670.19	Gtr1_RagA	Domain	overlap_partial_unknown	484	0	4	480	False		0	0
5001660at2759	PF04690.20	YABBY	Domain	all_GA_hits	484	1	483	0	False		0	0
5001660at2759	PF04690.20	YABBY	Domain	overlap_partial_unknown	484	0	4	480	False		0	0
5001660at2759	PF06858.21	NOG1	Family	all_GA_hits	484	481	3	0	False		0	0
5001660at2759	PF06858.21	NOG1	Family	overlap_partial_unknown	484	1	3	480	False		0	0
5001660at2759	PF07714.24	PK_Tyr_Ser-Thr	Domain	all_GA_hits	484	1	483	0	False		0	0
5001660at2759	PF07714.24	PK_Tyr_Ser-Thr	Domain	overlap_partial_unknown	484	0	4	480	False		0	0
5001660at2759	PF08155.17	NOGCT	Domain	all_GA_hits	484	481	3	0	False		0	0
5001660at2759	PF08155.17	NOGCT	Domain	overlap_partial_unknown	484	4	0	480	False		0	0
5001660at2759	PF08445.17	FR47	Family	all_GA_hits	484	1	483	0	False		0	0
5001660at2759	PF08445.17	FR47	Family	overlap_partial_unknown	484	0	4	480	False		0	0
5001660at2759	PF09668.17	Asp_protease	Domain	all_GA_hits	484	1	483	0	False		0	0
5001660at2759	PF09668.17	Asp_protease	Domain	overlap_partial_unknown	484	0	4	480	False		0	0
5001660at2759	PF13508.14	Acetyltransf_7	Domain	all_GA_hits	484	3	481	0	False		0	0
5001660at2759	PF13508.14	Acetyltransf_7	Domain	overlap_partial_unknown	484	0	4	480	False		0	0
5001660at2759	PF13520.13	AA_permease_2	Family	all_GA_hits	484	1	483	0	False		0	0
5001660at2759	PF13520.13	AA_permease_2	Family	overlap_partial_unknown	484	0	4	480	False		0	0
5001660at2759	PF13650.12	Asp_protease_2	Domain	all_GA_hits	484	1	483	0	False		0	0
5001660at2759	PF13650.12	Asp_protease_2	Domain	overlap_partial_unknown	484	0	4	480	False		0	0
5001660at2759	PF13673.14	Acetyltransf_10	Domain	all_GA_hits	484	3	481	0	False		0	0
5001660at2759	PF13673.14	Acetyltransf_10	Domain	overlap_partial_unknown	484	0	4	480	False		0	0
5001660at2759	PF13911.13	AhpC-TSA_2	Domain	all_GA_hits	484	1	483	0	False		0	0
5001660at2759	PF13911.13	AhpC-TSA_2	Domain	overlap_partial_unknown	484	0	4	480	False		0	0
5001660at2759	PF13975.12	gag-asp_proteas	Domain	all_GA_hits	484	1	483	0	False		0	0
5001660at2759	PF13975.12	gag-asp_proteas	Domain	overlap_partial_unknown	484	0	4	480	False		0	0
5001660at2759	PF17835.7	NOG1_N	Domain	all_GA_hits	484	483	1	0	False		0	0
5001660at2759	PF17835.7	NOG1_N	Domain	overlap_partial_unknown	484	4	0	480	False		0	0
5001734at2759	PF00034.27	Cytochrom_C	Domain	all_GA_hits	476	1	475	0	False		0	0
5001734at2759	PF00034.27	Cytochrom_C	Domain	overlap_partial_unknown	476	1	472	3	False		0	0
5001734at2759	PF01055.33	Glyco_hydro_31_2nd	Domain	all_GA_hits	476	1	475	0	False		0	0
5001734at2759	PF01055.33	Glyco_hydro_31_2nd	Domain	overlap_partial_unknown	476	1	472	3	False		0	0
5001734at2759	PF01145.32	Band_7	Domain	all_GA_hits	476	1	475	0	False		0	0
5001734at2759	PF01145.32	Band_7	Domain	overlap_partial_unknown	476	0	472	4	False		0	0
5001734at2759	PF01734.28	Patatin	Domain	all_GA_hits	476	1	475	0	False		0	0
5001734at2759	PF01734.28	Patatin	Domain	overlap_partial_unknown	476	0	473	3	False		0	0
5001734at2759	PF03371.21	PRP38	Family	all_GA_hits	476	1	475	0	False		0	0
5001734at2759	PF03371.21	PRP38	Family	overlap_partial_unknown	476	1	472	3	False		0	0
5001734at2759	PF06246.18	Isy1	Family	all_GA_hits	476	476	0	0	False		0	0
5001734at2759	PF06246.18	Isy1	Family	overlap_partial_unknown	476	462	0	14	False		0	0
5001734at2759	PF06687.18	SUR7	Family	all_GA_hits	476	1	475	0	False		0	0
5001734at2759	PF06687.18	SUR7	Family	overlap_partial_unknown	476	0	473	3	False		0	0
5001734at2759	PF10017.16	Methyltransf_33	Family	all_GA_hits	476	1	475	0	False		0	0
5001734at2759	PF10017.16	Methyltransf_33	Family	overlap_partial_unknown	476	0	473	3	False		0	0
5001734at2759	PF11815.14	DUF3336	Family	all_GA_hits	476	1	475	0	False		0	0
5001734at2759	PF11815.14	DUF3336	Family	overlap_partial_unknown	476	0	473	3	False		0	0
5001734at2759	PF12871.13	PRP38_assoc	Domain	all_GA_hits	476	1	475	0	False		0	0
5001734at2759	PF12871.13	PRP38_assoc	Domain	overlap_partial_unknown	476	1	472	3	False		0	0
5001734at2759	PF16200.11	Band_7_C	Family	all_GA_hits	476	1	475	0	False		0	0
5001734at2759	PF16200.11	Band_7_C	Family	overlap_partial_unknown	476	1	472	3	False		0	0
5001734at2759	PF17137.10	DUF5110	Family	all_GA_hits	476	1	475	0	False		0	0
5001734at2759	PF17137.10	DUF5110	Family	overlap_partial_unknown	476	0	472	4	False		0	0
5001734at2759	PF21365.4	Glyco_hydro_31_3rd	Domain	all_GA_hits	476	1	475	0	False		0	0
5001734at2759	PF21365.4	Glyco_hydro_31_3rd	Domain	overlap_partial_unknown	476	1	472	3	False		0	0
5001941at2759	PF00023.37	Ank	Repeat	all_GA_hits	451	1	450	0	False		0	0
5001941at2759	PF00023.37	Ank	Repeat	overlap_partial_unknown	451	0	449	2	False		0	0
5001941at2759	PF01522.27	Polysacc_deac_1	Family	all_GA_hits	451	1	450	0	False		0	0
5001941at2759	PF01522.27	Polysacc_deac_1	Family	overlap_partial_unknown	451	1	448	2	False		0	0
5001941at2759	PF04130.19	GCP_C_terminal	Domain	all_GA_hits	451	450	1	0	False		0	0
5001941at2759	PF04130.19	GCP_C_terminal	Domain	overlap_partial_unknown	451	434	1	16	False		0	0
5001941at2759	PF12796.14	Ank_2	Repeat	all_GA_hits	451	1	450	0	False		0	0
5001941at2759	PF12796.14	Ank_2	Repeat	overlap_partial_unknown	451	0	449	2	False		0	0
5001941at2759	PF13606.13	Ank_3	Repeat	all_GA_hits	451	1	450	0	False		0	0
5001941at2759	PF13606.13	Ank_3	Repeat	overlap_partial_unknown	451	0	449	2	False		0	0
5001941at2759	PF13637.13	Ank_4	Repeat	all_GA_hits	451	1	450	0	False		0	0
5001941at2759	PF13637.13	Ank_4	Repeat	overlap_partial_unknown	451	0	449	2	False		0	0
5001941at2759	PF13857.13	Ank_5	Repeat	all_GA_hits	451	1	450	0	False		0	0
5001941at2759	PF13857.13	Ank_5	Repeat	overlap_partial_unknown	451	0	449	2	False		0	0
5001941at2759	PF17681.7	GCP_N_terminal	Domain	all_GA_hits	451	450	1	0	False		0	0
5001941at2759	PF17681.7	GCP_N_terminal	Domain	overlap_partial_unknown	451	429	1	21	False		0	0
5002334at2759	PF00005.34	ABC_tran	Domain	all_GA_hits	466	8	458	0	True	2	2	2
5002334at2759	PF00005.34	ABC_tran	Domain	overlap_partial_unknown	466	6	454	6	True	2	2	2
5002334at2759	PF00036.39	EF-hand_1	Domain	all_GA_hits	466	1	465	0	False		0	0
5002334at2759	PF00036.39	EF-hand_1	Domain	overlap_partial_unknown	466	0	460	6	False		0	0
5002334at2759	PF00067.28	p450	Domain	all_GA_hits	466	1	465	0	False		0	0
5002334at2759	PF00067.28	p450	Domain	overlap_partial_unknown	466	1	459	6	False		0	0
5002334at2759	PF00397.33	WW	Domain	all_GA_hits	466	1	465	0	False		0	0
5002334at2759	PF00397.33	WW	Domain	overlap_partial_unknown	466	1	459	6	False		0	0
5002334at2759	PF00569.24	ZZ	Domain	all_GA_hits	466	2	464	0	False		0	0
5002334at2759	PF00569.24	ZZ	Domain	overlap_partial_unknown	466	0	460	6	False		0	0
5002334at2759	PF00580.28	UvrD-helicase	Domain	all_GA_hits	466	1	465	0	False		0	0
5002334at2759	PF00580.28	UvrD-helicase	Domain	overlap_partial_unknown	466	0	460	6	False		0	0
5002334at2759	PF00664.29	ABC_membrane	Family	all_GA_hits	466	8	458	0	True	2	2	2
5002334at2759	PF00664.29	ABC_membrane	Family	overlap_partial_unknown	466	6	454	6	True	2	2	2
5002334at2759	PF01040.24	UbiA	Family	all_GA_hits	466	466	0	0	False		0	0
5002334at2759	PF01040.24	UbiA	Family	overlap_partial_unknown	466	451	0	15	False		0	0
5002334at2759	PF01391.24	Collagen	Repeat	all_GA_hits	466	1	465	0	False		0	0
5002334at2759	PF01391.24	Collagen	Repeat	overlap_partial_unknown	466	1	459	6	False		0	0
5002334at2759	PF02668.23	TauD	Domain	all_GA_hits	466	7	459	0	True	1	1	1
5002334at2759	PF02668.23	TauD	Domain	overlap_partial_unknown	466	7	453	6	True	1	1	1
5002334at2759	PF02940.22	mRNA_triPase	Domain	all_GA_hits	466	3	463	0	False		0	0
5002334at2759	PF02940.22	mRNA_triPase	Domain	overlap_partial_unknown	466	3	457	6	False		0	0
